"quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","prior_sd","contraction","scenario","replicate","method","group"
"log_recruit_sd",1.25276296849537,1.2150688490455,0.0490573971932834,1.11998813388675,1.21626246696361,1.30543834673996,TRUE,-0.768367700009659,0.7,0.929918004009595,"standard",2,"recursive_gamma_poisson","recruit_size"
"log_process_precision",NA,5.48617302350848,1.14751811265904,3.18745548148735,5.43987374044964,7.82567469906809,NA,NA,2,0.426240943670478,"standard",2,"recursive_gamma_poisson","process"
"survival_at_80",0.36,0.331291250417223,0.159633673521834,0.0325684814500627,0.330125477132561,0.647341251333518,TRUE,-0.179841439148804,1.5,0.893577550985444,"standard",2,"one_step_gamma_poisson","survival"
"survival_slope_20",0.64,0.623369254494048,0.118987381001287,0.419102416725291,0.624876619152231,0.856440611365242,TRUE,-0.139768985299137,1,0.881012618998713,"standard",2,"one_step_gamma_poisson","survival"
"growth_increment_80",8.4,8.82433166103647,1.08663092235332,6.52801225321248,8.84461162514059,10.946714266988,TRUE,0.390502103619043,6,0.818894846274447,"standard",2,"one_step_gamma_poisson","growth"
"growth_slope_20",-2.4,-1.9566509238067,0.592138252016221,-3.14845038242051,-1.92979359962731,-0.884260496589499,TRUE,0.748725613796609,3,0.80262058266126,"standard",2,"one_step_gamma_poisson","growth"
"log_growth_sd",1.50407739677627,1.98967955985142,0.122719650767732,1.74661460375737,1.99046494086978,2.22116227576705,FALSE,3.95700411496633,0.7,0.824686213188954,"standard",2,"one_step_gamma_poisson","growth"
"log_recruitment_at_80",-1.69314718055995,-1.24203913285649,0.166618600666117,-1.5361147167862,-1.25924910455589,-0.902634389653609,FALSE,2.70742909795182,1.5,0.888920932889256,"standard",2,"one_step_gamma_poisson","recruitment"
"recruitment_slope_20",1.5,1.21724639721316,0.101652796731962,1.00909738101504,1.22097318370731,1.39760159947814,FALSE,-2.78156245452254,1,0.898347203268038,"standard",2,"one_step_gamma_poisson","recruitment"
"recruit_mean_80",44.6,45.9371482170537,0.62892479025293,44.6163517918282,45.8849450374752,47.1800561727231,FALSE,2.12608604045637,10,0.937107520974707,"standard",2,"one_step_gamma_poisson","recruit_size"
