"quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","scenario","replicate","method","group"
"survival_110",0.789181706522253,0.788952279346026,0.0088725494053047,0.77146209278703,0.789466225036293,0.80633598701534,TRUE,-0.0258580894561566,"parent_excitation_dense",1,"recursive_gamma_poisson","survival"
"growth_increment_50",12,12.0238236225842,0.119930832023588,11.8008523324533,12.0188025911293,12.2611532303855,TRUE,0.198644686960239,"parent_excitation_dense",1,"recursive_gamma_poisson","growth"
"growth_increment_80",8.4,8.41273425925419,0.0759315313626915,8.26653052087514,8.41304411127964,8.55077961517509,TRUE,0.167707130696038,"parent_excitation_dense",1,"recursive_gamma_poisson","growth"
"growth_increment_110",4.8,4.80164489592418,0.0626189609465337,4.68387150311966,4.80181254735752,4.92463502495935,TRUE,0.0262683362885132,"parent_excitation_dense",1,"recursive_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,4.32227905338658,0.0646328458286546,4.19438228780723,4.32322892038469,4.44387616057083,FALSE,-2.74970016150259,"parent_excitation_dense",1,"recursive_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.018915175101798,0.00107927327725845,0.017029879867295,0.0189419343257328,0.0212449326983451,TRUE,-0.437265356242091,"parent_excitation_dense",1,"recursive_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.183492757614551,0.00657729864873565,0.171345426368006,0.183676159738234,0.19680026789049,TRUE,-0.0679554016078855,"parent_excitation_dense",1,"recursive_gamma_poisson","recruitment"
"recruitment_110",1.74517147873092,1.78090745326907,0.0312404026945518,1.71896594335552,1.78079328229193,1.84218706724843,TRUE,1.1439024934331,"parent_excitation_dense",1,"recursive_gamma_poisson","recruitment"
"recruit_mean_50",44,44.1256342907806,0.200175452921874,43.738096914096,44.1342710822639,44.494516520663,TRUE,0.627620864330776,"parent_excitation_dense",1,"recursive_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,44.6543416111157,0.127089465392723,44.4177903459943,44.6546695646012,44.9010361267966,TRUE,0.427585488283631,"parent_excitation_dense",1,"recursive_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,45.1830489314507,0.061008350201362,45.0719455711728,45.1789998387564,45.3063335195774,TRUE,-0.277848335405004,"parent_excitation_dense",1,"recursive_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.51556540774506,0.0291222514097738,3.46138063780117,3.51529503947641,3.57444056557475,TRUE,0.53448504121598,"parent_excitation_dense",1,"recursive_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.03281988968646,0.00811381688614052,1.01667496268788,1.03281455370612,1.0493679745644,TRUE,0.199806564039269,"parent_excitation_dense",1,"recursive_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.353692553287681,0.00978680419947053,0.332794449258935,0.353905655173202,0.372101747012464,TRUE,-0.0665324934730639,"parent_excitation_dense",1,"one_step_gamma_poisson","survival"
"survival_80",0.589040434058665,0.59010936947409,0.0121872273844744,0.565389710701733,0.590458201486372,0.61446287127893,TRUE,0.087709483191097,"parent_excitation_dense",1,"one_step_gamma_poisson","survival"
"survival_110",0.789181706522253,0.790830058218983,0.0153009646127824,0.759740657905525,0.791697152173976,0.817207130272228,TRUE,0.107728613093656,"parent_excitation_dense",1,"one_step_gamma_poisson","survival"
"growth_increment_50",12,12.0599490788233,0.215329646543126,11.6497342894019,12.0479041123395,12.4678245148442,TRUE,0.278406061523525,"parent_excitation_dense",1,"one_step_gamma_poisson","growth"
"growth_increment_80",8.4,8.44100298356522,0.141808117456243,8.18166118441178,8.43802468005645,8.70998187131571,TRUE,0.289144121653482,"parent_excitation_dense",1,"one_step_gamma_poisson","growth"
"growth_increment_110",4.8,4.82205688830711,0.0883223609173551,4.63704697210671,4.82923450363973,4.98438546768922,TRUE,0.249731643017935,"parent_excitation_dense",1,"one_step_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,4.33965538590347,0.0849417432137352,4.16518952430814,4.33941915186688,4.50840702571538,TRUE,-1.88770100577125,"parent_excitation_dense",1,"one_step_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.0191785391472547,0.00112897256145266,0.0171162932888141,0.0191258101837885,0.0215186513744218,TRUE,-0.184738562944314,"parent_excitation_dense",1,"one_step_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.184929572547878,0.00672795995485402,0.17299454120162,0.184523623981973,0.19849250144481,TRUE,0.147125126903103,"parent_excitation_dense",1,"one_step_gamma_poisson","recruitment"
