"scenario","method","quantity","n","coverage","bias","rmse","mean_posterior_sd","mean_abs_standardized_bias"
"rich_design","one_step_gamma_poisson","recruit_sd.log_recruit_sd",10,0.9,-0.0677608538458921,0.138036326003914,0.0995204986921272,1.17504974047924
"standard","one_step_gamma_poisson","recruit_sd.log_recruit_sd",9,1,-0.135837219968355,0.2228228083854,0.22334731104629,0.914750478137957
"dense_profiles","one_step_gamma_poisson_fixed_recruitment_slope","recruit_sd.log_recruit_sd",10,1,0.0516695153656201,0.0967913448326581,0.109981561967305,0.628465970967322
"rich_design","one_step_gamma_poisson_fixed_recruitment_slope","recruit_sd.log_recruit_sd",10,0.7,-0.0875372336575276,0.138336374047359,0.100044432023714,1.18123248623568
"standard","one_step_gamma_poisson_fixed_recruitment_slope","recruit_sd.log_recruit_sd",10,1,-0.183640442155764,0.26786125136186,0.244774972093364,0.934428044459847
"dense_profiles","one_step_gamma_poisson_shape_informed","recruit_sd.log_recruit_sd",10,1,0.0655887938691486,0.105330073516256,0.107234607648504,0.648728691445164
"rich_design","one_step_gamma_poisson_shape_informed","recruit_sd.log_recruit_sd",10,0.9,-0.0654744997022294,0.125723055067849,0.101006210918208,1.07141351930923
"standard","one_step_gamma_poisson_shape_informed","recruit_sd.log_recruit_sd",10,1,-0.147910123367624,0.231534788085573,0.234797064295935,0.816273129710082
"dense_profiles","one_step_shared_gamma_poisson","recruit_sd.log_recruit_sd",10,0.9,0.0637207302268229,0.0956681800199955,0.0952475892730905,0.743090040243367
"rich_design","one_step_shared_gamma_poisson","recruit_sd.log_recruit_sd",10,0.7,-0.0607363957586208,0.112184356887444,0.078863657848872,1.32763990144818
"standard","one_step_shared_gamma_poisson","recruit_sd.log_recruit_sd",10,1,-0.10721918196096,0.227416181504837,0.200104098009442,1.02586429975997
"dense_profiles","recursive_gamma_poisson","recruit_sd.log_recruit_sd",10,0.9,0.0783015806207662,0.10663990292976,0.114280979200626,0.693797604560611
"rich_design","recursive_gamma_poisson","recruit_sd.log_recruit_sd",10,0.9,0.0500570998910788,0.108544804063559,0.0923923255332582,0.953540778220889
"standard","recursive_gamma_poisson","recruit_sd.log_recruit_sd",9,1,-0.0761255196231525,0.22300315115525,0.216468761016798,0.894320716927188
"dense_profiles","one_step_gamma_poisson","recruitment_110",10,0.7,0.052237229182577,0.131793131331061,0.0755342280217732,1.38808541468926
"rich_design","one_step_gamma_poisson","recruitment_110",10,0.6,-0.00337546584403339,0.158200889415234,0.0808824722898255,1.5710552030373
"standard","one_step_gamma_poisson","recruitment_110",9,0.777777777777778,-0.315533940694361,0.724587708433877,0.295479403758632,1.31079092207903
"dense_profiles","one_step_gamma_poisson_fixed_recruitment_slope","recruitment_110",10,0.7,0.0393997238466234,0.185143607982284,0.0593796722289764,1.88401316162023
"rich_design","one_step_gamma_poisson_fixed_recruitment_slope","recruitment_110",10,0.4,-0.0979317670308587,0.156028854903662,0.0615172146463239,2.31315671298502
"standard","one_step_gamma_poisson_fixed_recruitment_slope","recruitment_110",10,0.8,-0.0442045156265238,0.179061862201985,0.144435281011033,1.05230551642133
"dense_profiles","one_step_gamma_poisson_shape_informed","recruitment_110",10,0.7,0.0556331572904972,0.139307274815331,0.0721916818430949,1.38107409584374
"rich_design","one_step_gamma_poisson_shape_informed","recruitment_110",10,0.7,-0.00722232912652576,0.151061691714536,0.0799708043768844,1.4409007694279
"standard","one_step_gamma_poisson_shape_informed","recruitment_110",10,0.9,0.0194748937425381,0.145393521303542,0.146591503480008,0.769745080152115
"dense_profiles","one_step_shared_gamma_poisson","recruitment_110",10,0.7,0.0558666181790336,0.133127645853443,0.0767712335275499,1.38239586947657
"rich_design","one_step_shared_gamma_poisson","recruitment_110",10,0.6,0.000517172461257239,0.156834016172071,0.0776026808195598,1.53979345402464
"standard","one_step_shared_gamma_poisson","recruitment_110",10,0.9,-0.0604178845389865,0.278790611107452,0.221240384398858,0.691172203499162
"dense_profiles","recursive_gamma_poisson","recruitment_110",10,0.8,0.0164673979045628,0.117677866792881,0.08377183854155,1.06176030283387
"rich_design","recursive_gamma_poisson","recruitment_110",10,0.6,0.0105575438186687,0.174467831638026,0.0749361183950172,1.83015382732669
"standard","recursive_gamma_poisson","recruitment_110",9,1,-0.0295880026776471,0.149392359605699,0.151537419826176,0.827593567204313
"dense_profiles","one_step_gamma_poisson","recruitment_50",10,0.4,0.0131893702403729,0.020844576863039,0.00875696910977837,1.5582786030008
"rich_design","one_step_gamma_poisson","recruitment_50",10,0.5,0.0114112740823829,0.0151375833453314,0.00800274646721577,1.38790621038673
"standard","one_step_gamma_poisson","recruitment_50",9,0.666666666666667,0.147127143888099,0.279615834824387,0.025326093723373,4.09337833927812
"dense_profiles","one_step_gamma_poisson_fixed_recruitment_slope","recruitment_50",10,0.7,0.00043769139581985,0.00205675970015288,0.000659648573233661,1.88401316162023
"rich_design","one_step_gamma_poisson_fixed_recruitment_slope","recruitment_50",10,0.4,-0.00108792366092976,0.00173332400899069,0.000683394524548321,2.31315671298503
"standard","one_step_gamma_poisson_fixed_recruitment_slope","recruitment_50",10,0.8,-0.000491067811069736,0.00198919760733307,0.00160453103675162,1.05230551642134
"dense_profiles","one_step_gamma_poisson_shape_informed","recruitment_50",10,0.6,0.0101642084997818,0.0162402601557708,0.00747956584178341,1.39774146394498
"rich_design","one_step_gamma_poisson_shape_informed","recruitment_50",10,0.5,0.00946311837112549,0.012314170516976,0.0068852841987781,1.3272577844773
"standard","one_step_gamma_poisson_shape_informed","recruitment_50",10,0.7,0.0207861372212602,0.0304543629070211,0.0175738751304127,1.07650648611292
"dense_profiles","one_step_shared_gamma_poisson","recruitment_50",10,0.4,0.0136012028339433,0.0209238257920019,0.00833726778337194,1.70908473460442
"rich_design","one_step_shared_gamma_poisson","recruitment_50",10,0.4,0.011492351289085,0.0156452750163617,0.00698775091703427,1.55767912295939
"standard","one_step_shared_gamma_poisson","recruitment_50",10,0.6,0.0704169489992082,0.132951358035426,0.042031647990198,1.2733116933409
"dense_profiles","recursive_gamma_poisson","recruitment_50",10,0.7,0.0122574502437658,0.020588692687935,0.00953435168977676,1.40805571034782
"rich_design","recursive_gamma_poisson","recruitment_50",10,0.5,0.00798686761904436,0.0152769846007569,0.0064088189614288,2.21058993662902
"standard","recursive_gamma_poisson","recruitment_50",9,0.666666666666667,0.0184135677226294,0.0363602275130735,0.0186614023840467,1.80208498034557
"dense_profiles","one_step_gamma_poisson","recruitment_80",10,0.5,0.0480850845141685,0.0754312877125017,0.0335501940638168,1.72985942738542
"rich_design","one_step_gamma_poisson","recruitment_80",10,0.6,0.044006575786343,0.0636191309181308,0.0331654103934931,1.59244900891093
"standard","one_step_gamma_poisson","recruitment_80",9,0.888888888888889,0.069079282201889,0.0831508195207809,0.1114713453588,1.00843526511942
"dense_profiles","one_step_gamma_poisson_fixed_recruitment_slope","recruitment_80",10,0.7,0.00415270034138579,0.0195139927139186,0.00625857140767178,1.88401316162022
"rich_design","one_step_gamma_poisson_fixed_recruitment_slope","recruitment_80",10,0.4,-0.0103219323050257,0.0164453203161215,0.0064838667209283,2.31315671298502
"standard","one_step_gamma_poisson_fixed_recruitment_slope","recruitment_80",10,0.8,-0.00465912166916847,0.0188729814246926,0.0152233666179378,1.05230551642133
"dense_profiles","one_step_gamma_poisson_shape_informed","recruitment_80",10,0.6,0.0394674175237381,0.0618362603767117,0.0306169405264711,1.52249754400077
"rich_design","one_step_gamma_poisson_shape_informed","recruitment_80",10,0.6,0.0373471105094767,0.0534500620586104,0.0300570231153347,1.44976352073803
"standard","one_step_gamma_poisson_shape_informed","recruitment_80",10,0.7,0.0685519195498238,0.0976865477799339,0.0573462940287857,1.19847558645328
"dense_profiles","one_step_shared_gamma_poisson","recruitment_80",10,0.5,0.0501135667398252,0.0768772486101129,0.0319230477480246,1.89669868626043
"rich_design","one_step_shared_gamma_poisson","recruitment_80",10,0.5,0.0448323101098111,0.0642586648907986,0.0292585385854254,1.71511207734575
"standard","one_step_shared_gamma_poisson","recruitment_80",10,0.7,0.125753188730374,0.172176495776339,0.0710407257747303,1.77487788688529
"dense_profiles","recursive_gamma_poisson","recruitment_80",10,0.6,0.0415211710970931,0.076257573491867,0.0363494326362423,1.62504195320058
"rich_design","recursive_gamma_poisson","recruitment_80",10,0.5,0.0284764438497762,0.068024598041825,0.028292646278272,2.29217602200305
"standard","recursive_gamma_poisson","recruitment_80",9,0.666666666666667,0.0454105078742053,0.115725483689779,0.0581693436263449,1.65853894445257
"dense_profiles","one_step_gamma_poisson","survival_110",10,1,-0.00254955488236753,0.0180752709060209,0.0276810525656792,0.581568220922743
"rich_design","one_step_gamma_poisson","survival_110",10,0.9,0.00663983411189672,0.0367901385475088,0.0239582047045285,0.823608958689011
"standard","one_step_gamma_poisson","survival_110",9,1,-0.0111893561775766,0.0270175948567328,0.0557613146918845,0.406186379215351
"dense_profiles","one_step_gamma_poisson_fixed_recruitment_slope","survival_110",10,1,-0.00309972464467262,0.0184034992698725,0.0280215935850473,0.564784585197511
"rich_design","one_step_gamma_poisson_fixed_recruitment_slope","survival_110",10,1,-0.00218006672078084,0.00896589773608097,0.0245594381747343,0.324380566327061
"standard","one_step_gamma_poisson_fixed_recruitment_slope","survival_110",10,1,-0.00667295722484392,0.0282288250399397,0.0588344543677559,0.401132630992563
"dense_profiles","one_step_gamma_poisson_shape_informed","survival_110",10,1,-0.00218130623250464,0.0175302469764795,0.0274637183271482,0.570669381337969
"rich_design","one_step_gamma_poisson_shape_informed","survival_110",10,1,-0.00367522913345981,0.0100093467539822,0.0241583024609454,0.372669214231461
"standard","one_step_gamma_poisson_shape_informed","survival_110",10,1,-0.00910229961829778,0.0271479355656283,0.0584510024786592,0.399197038454257
"dense_profiles","one_step_shared_gamma_poisson","survival_110",10,1,0.000351709990723648,0.0213569298666136,0.0299807560277642,0.598550241784278
"rich_design","one_step_shared_gamma_poisson","survival_110",10,1,0.00393368930476606,0.01008419554213,0.0282188909450199,0.271988544662671
"standard","one_step_shared_gamma_poisson","survival_110",10,1,0.00384808843016284,0.0199600997984484,0.064165319469474,0.265851132302602
"dense_profiles","recursive_gamma_poisson","survival_110",10,1,0.000900589016089514,0.0155296831005896,0.0154951340002082,0.906028207897149
"rich_design","recursive_gamma_poisson","survival_110",10,0.8,0.0079095779154793,0.0127377495181095,0.010219340706024,0.975910898161022
