"quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","scenario","replicate","method","group"
"growth_increment_80",8.4,7.06134581827734,0.292253226068638,6.50761197830888,7.05797495396648,7.61849094238398,FALSE,-4.58045989681655,"standard",4,"one_step_gamma_poisson","growth"
"growth_increment_110",4.8,3.78731661969335,0.211127048139699,3.37683274227735,3.79785385761071,4.16981155560386,FALSE,-4.79655917718596,"standard",4,"one_step_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,8.92422878005422,0.700716485539779,7.6285570899485,8.90529215810107,10.3311433247538,FALSE,6.31386426800866,"standard",4,"one_step_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.598859543542451,0.035491390336723,0.531942409049149,0.599729313792579,0.67031990199197,FALSE,16.3271270617711,"standard",4,"one_step_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.244531609173516,0.196327554715106,0.0412486628511643,0.183447152137354,0.824351758706308,TRUE,0.308626512848492,"standard",4,"one_step_gamma_poisson","recruitment"
"recruitment_110",1.74517147873092,0.166729209282399,0.305420644656416,0.00287148352563146,0.0554603716501995,1.10127876069194,FALSE,-5.168092914034,"standard",4,"one_step_gamma_poisson","recruitment"
"recruit_mean_50",44,45.5222120366881,0.259170237039664,44.9987188440427,45.5159220400038,46.0292359997717,FALSE,5.87340604413269,"standard",4,"one_step_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,46.4771801400432,2.49431565529036,41.1362237711082,46.5691825157311,50.9006480018402,TRUE,0.752583233024978,"standard",4,"one_step_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,47.4321482433985,5.00895269036556,36.4559743099581,47.7567576080468,56.1574489028242,TRUE,0.445631728103946,"standard",4,"one_step_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.31733459605422,0.249343216806975,2.8644271394263,3.31727513853513,3.81784459372675,TRUE,-0.732586217042303,"standard",4,"one_step_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.04111849980439,0.0547195665199764,0.957327917656982,1.03550581561757,1.18019270252708,TRUE,0.18128440377121,"standard",4,"one_step_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.433838749881612,0.0370067728134824,0.363194369646459,0.435979118983039,0.505514940710823,FALSE,2.14812181835119,"standard",4,"one_step_shared_gamma_poisson","survival"
"survival_80",0.589040434058665,0.649570405839497,0.0554352223154919,0.542603141131655,0.650242354595692,0.748044921816135,TRUE,1.09190455548901,"standard",4,"one_step_shared_gamma_poisson","survival"
"survival_110",0.789181706522253,0.811364977637762,0.0678459786855568,0.65806195834616,0.819128374946342,0.917788180114479,TRUE,0.326965157630361,"standard",4,"one_step_shared_gamma_poisson","survival"
"growth_increment_50",12,9.29569572344592,1.35793485097403,6.49308095173018,9.31659961163959,11.7871656218972,FALSE,-1.99148307786218,"standard",4,"one_step_shared_gamma_poisson","growth"
"growth_increment_80",8.4,6.45957623651778,1.06202827640153,4.26051740841472,6.46387075421262,8.46333372704903,TRUE,-1.82709237277275,"standard",4,"one_step_shared_gamma_poisson","growth"
"growth_increment_110",4.8,3.62510052144378,1.55077814841473,0.688851130414186,3.63666352187519,6.48856680066016,TRUE,-0.757619315024045,"standard",4,"one_step_shared_gamma_poisson","growth"
"growth_sd.log_growth_sd",4.5,8.74487879055584,0.726896044446947,7.43838946624301,8.72000948744108,10.218284823605,FALSE,5.83973296179583,"standard",4,"one_step_shared_gamma_poisson","growth"
"recruitment_50",0.019387103915861,0.158819275231764,0.0764443195749773,0.0557015348188851,0.145387304599705,0.32837099392542,FALSE,1.82397033672524,"standard",4,"one_step_shared_gamma_poisson","recruitment"
"recruitment_80",0.183939720585721,0.510794422442339,0.091667096891075,0.35408563223027,0.502615427618677,0.705812872523826,FALSE,3.56567092165042,"standard",4,"one_step_shared_gamma_poisson","recruitment"
"recruitment_110",1.74517147873092,1.79434971831199,0.287797391335674,1.30221553521905,1.76557972851338,2.43953201626988,TRUE,0.170877989382867,"standard",4,"one_step_shared_gamma_poisson","recruitment"
"recruit_mean_50",44,44.5706892996751,0.937356381169294,42.6871918412945,44.5343356349327,46.3997777014538,TRUE,0.608828521509811,"standard",4,"one_step_shared_gamma_poisson","recruit_size"
"recruit_mean_80",44.6,45.1676402736314,0.386044407074942,44.4340797441579,45.1701878354156,45.8898364922408,TRUE,1.47040149586013,"standard",4,"one_step_shared_gamma_poisson","recruit_size"
"recruit_mean_110",45.2,45.7645912475877,0.396448257960483,44.9017497341208,45.757276656755,46.4813526504511,TRUE,1.42412341648867,"standard",4,"one_step_shared_gamma_poisson","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.1949531570716,0.224302782038273,2.79126888359848,3.19030395862187,3.62508929789546,TRUE,-1.35997797332872,"standard",4,"one_step_shared_gamma_poisson","recruit_size"
"lambda",1.03119869581319,1.0204207593169,0.064155425497741,0.890218063260023,1.02888182898456,1.13086111172827,TRUE,-0.167997272446945,"standard",4,"one_step_shared_gamma_poisson","lambda"
"survival_50",0.354343693774205,0.441964829671984,0.0361086621075822,0.375334378612236,0.441831938165804,0.509068756917479,FALSE,2.42659602387707,"standard",4,"one_step_gamma_poisson_shape_informed","survival"
"survival_80",0.589040434058665,0.631100199439846,0.0443178226834554,0.538668065361032,0.632088465695213,0.712733282365827,TRUE,0.949048550548094,"standard",4,"one_step_gamma_poisson_shape_informed","survival"
"survival_110",0.789181706522253,0.782602729725261,0.0612806337216506,0.649183963600033,0.788836665472356,0.882792072149104,TRUE,-0.107358171700298,"standard",4,"one_step_gamma_poisson_shape_informed","survival"
"growth_increment_50",12,9.27946910155505,1.43643282354228,6.54147244698152,9.32168039822853,12.1452387789978,TRUE,-1.89394927062168,"standard",4,"one_step_gamma_poisson_shape_informed","growth"
"growth_increment_80",8.4,6.38180197537987,1.14466941977359,4.06108879418767,6.41620598206095,8.65852752437976,TRUE,-1.76312740583156,"standard",4,"one_step_gamma_poisson_shape_informed","growth"
"growth_increment_110",4.8,3.4966412904487,1.56656026706585,0.529475068140708,3.54539742188937,6.67869605167369,TRUE,-0.83198759534,"standard",4,"one_step_gamma_poisson_shape_informed","growth"
"growth_sd.log_growth_sd",4.5,9.0326452188435,0.785512309981151,7.60124958052805,9.02113850871976,10.6072079511695,FALSE,5.77030450223277,"standard",4,"one_step_gamma_poisson_shape_informed","growth"
"recruitment_50",0.019387103915861,0.0850649662642596,0.0347384215478293,0.0408356188434657,0.0788386940086485,0.175540334909997,FALSE,1.89064037518143,"standard",4,"one_step_gamma_poisson_shape_informed","recruitment"
"recruitment_80",0.183939720585721,0.397235288684573,0.0782396816494889,0.275140773229411,0.38687673946108,0.59471876162286,FALSE,2.72618144146354,"standard",4,"one_step_gamma_poisson_shape_informed","recruitment"
"recruitment_110",1.74517147873092,1.93067408266497,0.151156562222805,1.64495759153607,1.93072607899657,2.23742750113557,TRUE,1.22722163832109,"standard",4,"one_step_gamma_poisson_shape_informed","recruitment"
"recruit_mean_50",44,44.4348411299495,1.32748738014001,41.7274609060867,44.3746751868495,47.0897798354187,TRUE,0.327567053709844,"standard",4,"one_step_gamma_poisson_shape_informed","recruit_size"
"recruit_mean_80",44.6,44.9979931917949,0.634939756459569,43.794186348135,44.9722143350954,46.278758659116,TRUE,0.626820399488184,"standard",4,"one_step_gamma_poisson_shape_informed","recruit_size"
"recruit_mean_110",45.2,45.5611452536404,0.269446880907721,45.0484761175407,45.5724566857052,46.0911353510645,TRUE,1.340320780199,"standard",4,"one_step_gamma_poisson_shape_informed","recruit_size"
"recruit_sd.log_recruit_sd",3.5,3.12593054203167,0.253841166961581,2.68446643964683,3.12250665376478,3.61267591564817,TRUE,-1.47363590565648,"standard",4,"one_step_gamma_poisson_shape_informed","recruit_size"
"lambda",1.03119869581319,1.00765386743946,0.0533476203384914,0.898104406675165,1.01089259810668,1.10756783538693,TRUE,-0.441347303297517,"standard",4,"one_step_gamma_poisson_shape_informed","lambda"
"survival_50",0.354343693774205,0.465536911764514,0.0374681406148772,0.391184112875475,0.467592477637936,0.532346686093914,FALSE,2.96767376671365,"standard",4,"one_step_gamma_poisson_fixed_recruitment_slope","survival"
