"quantity","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","prior_sd","contraction","scenario","replicate","method","group"
"recruit_mean_slope_20",0.4,0.249884833609966,0.372237029669395,-0.494455231409612,0.231738945883629,0.962779356728417,TRUE,-0.403278433968162,2,0.813881485165303,"dense_profiles",9,"one_step_gamma_poisson","recruit_size"
"log_recruit_sd",1.25276296849537,1.2646802530358,0.0340218818779123,1.20019280480368,1.26500604351224,1.32559519053771,TRUE,0.350282932119882,0.7,0.951397311602982,"dense_profiles",9,"one_step_gamma_poisson","recruit_size"
"log_process_precision",NA,4.14742754321217,0.315891600968349,3.50506324726503,4.16392700157432,4.72883900425869,NA,NA,2,0.842054199515826,"dense_profiles",9,"one_step_gamma_poisson","process"
"survival_at_80",0.36,0.470913417818794,0.127480754637933,0.224268960433596,0.467451571383209,0.724142886636421,TRUE,0.870040486768429,1.5,0.915012830241378,"dense_profiles",9,"one_step_shared_gamma_poisson","survival"
"survival_slope_20",0.64,0.692409925480354,0.0730791606760179,0.562958016049656,0.685936975781723,0.838225569607186,TRUE,0.717166494463487,1,0.926920839323982,"dense_profiles",9,"one_step_shared_gamma_poisson","survival"
"growth_increment_80",8.4,7.97711954789049,0.469665340328018,7.06444572197622,7.93847390658179,8.96514775047395,TRUE,-0.9003867558423,6,0.921722443278664,"dense_profiles",9,"one_step_shared_gamma_poisson","growth"
"growth_slope_20",-2.4,-2.53813969521835,0.250240228334081,-3.01265836013389,-2.54674498894601,-2.07313246825432,TRUE,-0.552028329489573,3,0.916586590555306,"dense_profiles",9,"one_step_shared_gamma_poisson","growth"
"log_growth_sd",1.50407739677627,1.55068348785931,0.128647373399407,1.29247097531327,1.55144557586501,1.81619526719824,TRUE,0.362277828544081,0.7,0.816218038000848,"dense_profiles",9,"one_step_shared_gamma_poisson","growth"
"log_recruitment_at_80",-1.69314718055995,-1.12221209097851,0.110460413257591,-1.33846494428525,-1.12613578539204,-0.916691545600652,FALSE,5.16868507679789,1.5,0.92635972449494,"dense_profiles",9,"one_step_shared_gamma_poisson","recruitment"
"recruitment_slope_20",1.5,1.0956804895512,0.0804948377968789,0.951252151813095,1.09924664928014,1.24233017554447,FALSE,-5.02292471809268,1,0.919505162203121,"dense_profiles",9,"one_step_shared_gamma_poisson","recruitment"
"recruit_mean_80",44.6,45.0225720803503,0.430719939297628,44.229792997402,45.0104945815809,45.9040196375841,TRUE,0.981083162853817,10,0.956928006070237,"dense_profiles",9,"one_step_shared_gamma_poisson","recruit_size"
"recruit_mean_slope_20",0.4,0.268187034426978,0.29692006048646,-0.347042907391331,0.275561785661415,0.809042970262336,TRUE,-0.443934186720378,2,0.85153996975677,"dense_profiles",9,"one_step_shared_gamma_poisson","recruit_size"
"log_recruit_sd",1.25276296849537,1.26238336112344,0.0278338703152546,1.20601121383652,1.26154044045262,1.31751585078147,TRUE,0.345636180635717,0.7,0.960237328121065,"dense_profiles",9,"one_step_shared_gamma_poisson","recruit_size"
"log_process_precision",NA,4.57588183722789,0.517375330583358,3.66608353386835,4.57725889372844,5.60653554358465,NA,NA,2,0.741312334708321,"dense_profiles",9,"one_step_shared_gamma_poisson","process"
"survival_at_80",0.36,0.437156616475924,0.0935393930264575,0.261031132221878,0.436454047477264,0.622263726579014,TRUE,0.824856929038443,1.5,0.937640404649028,"dense_profiles",9,"one_step_gamma_poisson_shape_informed","survival"
"survival_slope_20",0.64,0.67776242882935,0.0698795020490356,0.553018438117264,0.6782952524044,0.820102006861745,TRUE,0.540393501986485,1,0.930120497950964,"dense_profiles",9,"one_step_gamma_poisson_shape_informed","survival"
"growth_increment_80",8.4,7.9931577307123,0.477446122939107,7.06384376585043,7.99561183437416,8.9360713093806,TRUE,-0.852121841063925,6,0.920425646176815,"dense_profiles",9,"one_step_gamma_poisson_shape_informed","growth"
"growth_slope_20",-2.4,-2.59093737062776,0.239356971098778,-3.06078074759942,-2.5778126295288,-2.12392926561499,TRUE,-0.79770967083707,3,0.920214342967074,"dense_profiles",9,"one_step_gamma_poisson_shape_informed","growth"
"log_growth_sd",1.50407739677627,1.51641871556341,0.127097142224526,1.27716503685487,1.51375362890642,1.7407127416228,TRUE,0.0971014656280495,0.7,0.818432653964962,"dense_profiles",9,"one_step_gamma_poisson_shape_informed","growth"
"log_recruitment_at_80",-1.69314718055995,-1.18832618299099,0.117746939873303,-1.41510203719503,-1.19052505368597,-0.945075186782176,FALSE,4.28733857637525,1.5,0.921502040084464,"dense_profiles",9,"one_step_gamma_poisson_shape_informed","recruitment"
"recruitment_slope_20",1.5,1.14273722440567,0.0785916832983792,0.981797033595736,1.14447982019206,1.29670910288181,FALSE,-4.54580892787291,0.2,0.607041583508104,"dense_profiles",9,"one_step_gamma_poisson_shape_informed","recruitment"
"recruit_mean_80",44.6,44.9224972193782,0.527936526926434,43.9529037945136,44.9237502653899,45.946160540258,TRUE,0.610863622670176,10,0.947206347307357,"dense_profiles",9,"one_step_gamma_poisson_shape_informed","recruit_size"
"recruit_mean_slope_20",0.4,0.317882859598217,0.350723241275927,-0.370475602658109,0.327731072723242,0.939210028518777,TRUE,-0.234136580464535,2,0.824638379362037,"dense_profiles",9,"one_step_gamma_poisson_shape_informed","recruit_size"
"log_recruit_sd",1.25276296849537,1.25775913869305,0.0333854840986053,1.19180114917165,1.25827608323775,1.32241566212926,TRUE,0.149650973546567,0.7,0.952306451287707,"dense_profiles",9,"one_step_gamma_poisson_shape_informed","recruit_size"
"log_process_precision",NA,4.13585425390653,0.337704121404692,3.45245793088441,4.15122729251505,4.73817625204055,NA,NA,2,0.831147939297654,"dense_profiles",9,"one_step_gamma_poisson_shape_informed","process"
"survival_at_80",0.36,0.456113383636176,0.0980516457513099,0.277257840115468,0.461393465908184,0.639147406337515,TRUE,0.980232232714889,1.5,0.934632236165793,"dense_profiles",9,"one_step_gamma_poisson_fixed_recruitment_slope","survival"
"survival_slope_20",0.64,0.674721045271692,0.0709230823958758,0.529528754505857,0.675387949425966,0.804880295222005,TRUE,0.489559168873791,1,0.929076917604124,"dense_profiles",9,"one_step_gamma_poisson_fixed_recruitment_slope","survival"
"growth_increment_80",8.4,7.9272218470603,0.538620356805277,6.84812022823333,7.93099627584886,8.98211064434593,TRUE,-0.877757676564416,6,0.910229940532454,"dense_profiles",9,"one_step_gamma_poisson_fixed_recruitment_slope","growth"
"growth_slope_20",-2.4,-2.5188474357214,0.246771665825518,-2.99878708168899,-2.51646551720573,-2.06909140793167,TRUE,-0.481608921039708,3,0.917742778058161,"dense_profiles",9,"one_step_gamma_poisson_fixed_recruitment_slope","growth"
"log_growth_sd",1.50407739677627,1.55570293561274,0.130591589019501,1.31847957469325,1.54443090538227,1.80975328139038,TRUE,0.39532055030554,0.7,0.813440587114999,"dense_profiles",9,"one_step_gamma_poisson_fixed_recruitment_slope","growth"
"log_recruitment_at_80",-1.69314718055995,-1.77679686829805,0.0390838061122976,-1.85632065344222,-1.77890642698337,-1.70100066537863,FALSE,-2.14026462770177,1.5,0.973944129258468,"dense_profiles",9,"one_step_gamma_poisson_fixed_recruitment_slope","recruitment"
"recruitment_slope_20",1.5,1.5,0,1.5,1.5,1.5,TRUE,NA,NA,NA,"dense_profiles",9,"one_step_gamma_poisson_fixed_recruitment_slope","recruitment"
"recruit_mean_80",44.6,44.4271929580433,0.709968222234777,43.0563543037785,44.458178480457,45.8355973768457,TRUE,-0.243401093942926,10,0.929003177776522,"dense_profiles",9,"one_step_gamma_poisson_fixed_recruitment_slope","recruit_size"
"recruit_mean_slope_20",0.4,0.495374074527033,0.384056000480165,-0.288547464106564,0.479793490919916,1.23766896830147,TRUE,0.248333770095486,2,0.807971999759918,"dense_profiles",9,"one_step_gamma_poisson_fixed_recruitment_slope","recruit_size"
"log_recruit_sd",1.25276296849537,1.2459428299057,0.0377147521889417,1.16598564143027,1.24659679772042,1.3192060972572,TRUE,-0.180834771377992,0.7,0.946121782587226,"dense_profiles",9,"one_step_gamma_poisson_fixed_recruitment_slope","recruit_size"
"log_process_precision",NA,3.75190081715668,0.247951159347447,3.29505371508806,3.76070018851463,4.19920725431975,NA,NA,2,0.876024420326277,"dense_profiles",9,"one_step_gamma_poisson_fixed_recruitment_slope","process"
"survival_at_80",0.36,0.397942124089,0.0434245946733973,0.31618071586125,0.396419093471778,0.483699898617608,TRUE,0.873747340058508,1.5,0.971050270217735,"rich_design",9,"recursive_gamma_poisson","survival"
"survival_slope_20",0.64,0.669501987603326,0.0306619394332514,0.607897901034686,0.671088391116647,0.731527805045364,TRUE,0.962169652299691,1,0.969338060566749,"rich_design",9,"recursive_gamma_poisson","survival"
"growth_increment_80",8.4,8.04552349202084,0.374813373448702,7.34996792569734,8.02353004352373,8.80505292249028,TRUE,-0.94574135580485,6,0.937531104425216,"rich_design",9,"recursive_gamma_poisson","growth"
"growth_slope_20",-2.4,-2.36818722531974,0.154902729756281,-2.68999327321277,-2.370535684385,-2.06013572730803,TRUE,0.205372589174577,3,0.948365756747906,"rich_design",9,"recursive_gamma_poisson","growth"
"log_growth_sd",1.50407739677627,1.61868542997477,0.0752251276389428,1.47029914981617,1.62009313871886,1.7656814485289,TRUE,1.5235339147389,0.7,0.892535531944367,"rich_design",9,"recursive_gamma_poisson","growth"
"log_recruitment_at_80",-1.69314718055995,-1.61252867195736,0.196775891272672,-1.99207182194338,-1.60372223669043,-1.26947108156433,TRUE,0.409697082712608,1.5,0.868816072484886,"rich_design",9,"recursive_gamma_poisson","recruitment"
"recruitment_slope_20",1.5,1.45972440636564,0.106778125755534,1.27430811386562,1.45707795415757,1.66420293760438,TRUE,-0.377189554034437,1,0.893221874244466,"rich_design",9,"recursive_gamma_poisson","recruitment"
"recruit_mean_80",44.6,44.6495981638884,0.631070867634213,43.27660018129,44.6502945045386,45.888315678536,TRUE,0.0785936515724533,10,0.936892913236579,"rich_design",9,"recursive_gamma_poisson","recruit_size"
"recruit_mean_slope_20",0.4,0.341554498687159,0.300690973973447,-0.268377973350541,0.347614525746561,0.994522820478015,TRUE,-0.194370654165368,2,0.849654513013276,"rich_design",9,"recursive_gamma_poisson","recruit_size"
"log_recruit_sd",1.25276296849537,1.22049377825075,0.032317471694652,1.15324714766478,1.22228367491597,1.28034021081623,TRUE,-0.998506026384557,0.7,0.953832183293354,"rich_design",9,"recursive_gamma_poisson","recruit_size"
"log_process_precision",NA,2.23850973775984,0.115129306047171,2.01496761742936,2.24110286094068,2.43948521795571,NA,NA,2,0.942435346976414,"rich_design",9,"recursive_gamma_poisson","process"
"survival_at_80",0.36,0.454394604976784,0.0804709705176989,0.287332528855665,0.452719379677242,0.610890350866589,TRUE,1.17302679922349,1.5,0.946352686321534,"rich_design",9,"one_step_gamma_poisson","survival"
"survival_slope_20",0.64,0.574868584195175,0.0574788664087579,0.466673312188653,0.572119600947555,0.679922850026898,TRUE,-1.13313674875991,1,0.942521133591242,"rich_design",9,"one_step_gamma_poisson","survival"
"growth_increment_80",8.4,7.19910696474348,0.519115710330576,6.15202305951697,7.21820465903607,8.24535277991817,FALSE,-2.31334365606423,6,0.913480714944904,"rich_design",9,"one_step_gamma_poisson","growth"
"growth_slope_20",-2.4,-2.08353720996346,0.24106546158339,-2.58651340912038,-2.0741539633263,-1.62713624117171,TRUE,1.31276702999226,3,0.91964484613887,"rich_design",9,"one_step_gamma_poisson","growth"
"log_growth_sd",1.50407739677627,1.87232182099321,0.0596028512517423,1.75546386256014,1.86977082675554,1.98454481933736,FALSE,6.17830215305629,0.7,0.914853069640368,"rich_design",9,"one_step_gamma_poisson","growth"
"log_recruitment_at_80",-1.69314718055995,-1.81066738520849,0.16242444507796,-2.13757377469011,-1.80300580292203,-1.48511386546202,TRUE,-0.723537670651362,1.5,0.891717036614693,"rich_design",9,"one_step_gamma_poisson","recruitment"
"recruitment_slope_20",1.5,1.50213934199433,0.076188059622644,1.36127536655612,1.50238340737582,1.65270941753977,TRUE,0.0280797542938258,1,0.923811940377356,"rich_design",9,"one_step_gamma_poisson","recruitment"
"recruit_mean_80",44.6,44.6660474614657,0.467486221378719,43.7200504478269,44.6631641703395,45.5369094258451,TRUE,0.141282156447164,10,0.953251377862128,"rich_design",9,"one_step_gamma_poisson","recruit_size"
"recruit_mean_slope_20",0.4,0.25562563709164,0.221467852810259,-0.142852862018287,0.256020815087602,0.691118202934817,TRUE,-0.651897605347046,2,0.889266073594871,"rich_design",9,"one_step_gamma_poisson","recruit_size"
"log_recruit_sd",1.25276296849537,1.19970641610589,0.0281700525679038,1.14559952365057,1.19950335304504,1.25902115771889,TRUE,-1.8834381746923,0.7,0.959757067760137,"rich_design",9,"one_step_gamma_poisson","recruit_size"
"log_process_precision",NA,3.23718392407091,0.168383860178684,2.95153396709598,3.23256706833909,3.58265956650932,NA,NA,2,0.915808069910658,"rich_design",9,"one_step_gamma_poisson","process"
"survival_at_80",0.36,0.45120129782522,0.108280029160254,0.250144984094006,0.451668443474113,0.671758254146301,TRUE,0.84227256431787,1.5,0.927813313893164,"rich_design",9,"one_step_shared_gamma_poisson","survival"
"survival_slope_20",0.64,0.595418618943908,0.0554877060600181,0.485772797832911,0.592913768660237,0.705863203142858,TRUE,-0.80344610043657,1,0.944512293939982,"rich_design",9,"one_step_shared_gamma_poisson","survival"
"growth_increment_80",8.4,7.04874326566661,0.514644898433474,6.04515948023949,7.05933853864695,8.00170560590274,FALSE,-2.62560988838417,6,0.914225850261088,"rich_design",9,"one_step_shared_gamma_poisson","growth"
"growth_slope_20",-2.4,-2.06684211236103,0.208484448650605,-2.46799605253129,-2.06790180395987,-1.64872514122132,TRUE,1.59799874664657,3,0.930505183783132,"rich_design",9,"one_step_shared_gamma_poisson","growth"
