"truth_name","borrowing","bias_multiplier","replicate","curve_rmse","coverage_at_80","width_at_80","robust_weight"
"baseline","robust",0,3,0.393892714833457,TRUE,0.158266060825443,0.0622878279890572
"baseline","robust",0,4,0.141543745254344,TRUE,0.0590371180782444,0.982900881665564
"baseline","robust",0,5,0.0432202826997785,FALSE,0.0742217690479087,0.995610864197848
"baseline","robust",0,6,0.0658034294208363,TRUE,0.0678892196127709,0.994126985837996
"baseline","robust",0,7,0.0923580587044597,TRUE,0.20659096715385,0.66016385128465
"baseline","robust",0,8,0.0350578696993933,TRUE,0.286755698098624,0.820437611497945
"baseline","robust",0,9,0.231732669164412,TRUE,0.0918302832561272,0.955391546305413
"baseline","robust",0.25,1,0.280631904669907,FALSE,0.35447300246858,0.317227239233291
"baseline","robust",0.25,2,0.271889874521839,FALSE,0.236594515581831,0.0112258097275335
"baseline","robust",0.25,3,0.392658203607559,TRUE,0.160762534998124,0.0937490761037822
"baseline","robust",0.25,4,0.098984471944357,TRUE,0.157893181659977,0.882724915198046
"baseline","robust",0.25,5,0.0264264765012133,FALSE,0.0743253917429548,0.992910359195844
"baseline","robust",0.25,6,0.0642341662318695,FALSE,0.0779861499898614,0.994404937873562
"baseline","robust",0.25,7,0.0937263393808464,FALSE,0.0834325293237118,0.982069083850668
"baseline","robust",0.25,8,0.0765567378175288,FALSE,0.262050076392271,0.836178315435755
"baseline","robust",0.25,9,0.293920078740112,TRUE,0.228217175537772,0.185331666753006
"baseline","robust",0.5,1,0.326915712945655,FALSE,0.239599888614982,0.0329240044789741
"baseline","robust",0.5,2,0.267504054207872,FALSE,0.228920984088532,0.00812769572530204
"baseline","robust",0.5,3,0.388929268342407,TRUE,0.17450641786611,0.0782387627520965
"baseline","robust",0.5,4,0.238300794261059,TRUE,0.14502409958003,0.0193177738357727
"baseline","robust",0.5,5,0.0760842533749373,FALSE,0.0726865625205007,0.997412301940043
"baseline","robust",0.5,6,0.0744588139704959,FALSE,0.0793695042708671,0.994797686408574
"baseline","robust",0.5,7,0.11218385852244,FALSE,0.0745645620048851,0.991689501669519
"baseline","robust",0.5,8,0.0377128828210858,FALSE,0.219065420353606,0.90694652986468
"baseline","robust",0.5,9,0.310246817806652,TRUE,0.24393986606415,0.0012155050895185
"baseline","robust",0.75,1,0.167846952766922,FALSE,0.238635938406694,0.812116880996871
"baseline","robust",0.75,2,0.266551370135829,FALSE,0.340327712517499,0.0405620151238315
"baseline","robust",0.75,3,0.402421055047011,TRUE,0.160904975548452,0.00453849552272348
"baseline","robust",0.75,4,0.113283731470636,TRUE,0.185993256034114,0.667857992469013
"baseline","robust",0.75,5,0.0704879664050161,FALSE,0.0740007521905615,0.997033970557978
"baseline","robust",0.75,6,0.12292697620866,FALSE,0.0831948524066193,0.99561678547816
"baseline","robust",0.75,7,0.0753591183183626,FALSE,0.178791503682612,0.696950565334929
"baseline","robust",0.75,8,0.0465895563949806,FALSE,0.237549066936791,0.894459233467898
"baseline","robust",0.75,9,0.277243292498707,TRUE,0.228366697477059,0.23487952408078
"baseline","robust",1,1,0.267358810481824,FALSE,0.22726217454454,0.332449892730927
"baseline","robust",1,2,0.129340079964115,FALSE,0.232268630234394,0.878149288587864
"baseline","robust",1,3,0.401010232568951,TRUE,0.156844228443836,3.34829803982389e-05
"baseline","robust",1,4,0.230206899780884,TRUE,0.211523560240361,0.04778776919635
"baseline","robust",1,5,0.104594309479344,FALSE,0.0739601932489743,0.997922494688577
"baseline","robust",1,6,0.0784127751997671,FALSE,0.0900176477379628,0.981548144344352
"baseline","robust",1,7,0.104119333803077,FALSE,0.172469421412675,0.763942978510781
"baseline","robust",1,8,0.113710020250906,FALSE,0.0873675625250966,0.995223284829643
"baseline","robust",1,9,0.311018451680783,TRUE,0.239723359928944,0.00183541689465589
"baseline","robust",1.5,1,0.183453906710497,FALSE,0.106094146497864,0.968295640489523
"baseline","robust",1.5,2,0.150555468344204,FALSE,0.121721063719207,0.965040062788722
"baseline","robust",1.5,3,0.403869047600276,TRUE,0.159074023642282,9.97290546931159e-09
"baseline","robust",1.5,4,0.248317425532025,FALSE,0.12708881870135,6.72124098559418e-05
"baseline","robust",1.5,5,0.149669157082163,FALSE,0.0976661832999656,0.982134398016905
"baseline","robust",1.5,6,0.182207303342363,FALSE,0.12057977829079,0.987338439524398
"baseline","robust",1.5,7,0.13645423618988,FALSE,0.17057807426122,0.887540294618033
"baseline","robust",1.5,8,0.105917287673324,FALSE,0.0876728805744089,0.997487543720532
"baseline","robust",1.5,9,0.316723653979534,TRUE,0.235116253825665,0.000245634808096138
"flatter_fecundity","full",0,1,0.0174019022806297,TRUE,0.0465726708245525,NA
"flatter_fecundity","full",0,10,0.0163992298210884,TRUE,0.0486406085237048,NA
"flatter_fecundity","full",0,2,0.00127031773742575,TRUE,0.0507849139276726,NA
"flatter_fecundity","full",0,3,0.0362824238965136,TRUE,0.0466222251640113,NA
"flatter_fecundity","full",0,4,0.0102766660297769,TRUE,0.0485431362988277,NA
"flatter_fecundity","full",0,5,0.0158151647595954,TRUE,0.0540958218912471,NA
