"scenario","method","quantity","n","coverage","bias","rmse","mean_posterior_sd","mean_abs_standardized_bias"
"longer_followup","one_step_poisson","recruit_mean_50",8,0.75,0.588141602878332,0.961198974516175,0.716250659486676,1.94924847015037
"standard","one_step_poisson","recruit_mean_50",10,0.7,0.535776592985898,1.24229287530647,1.18665449929658,1.76167603647487
"dense_profiles","one_step_shared_gamma_poisson","recruit_mean_50",9,1,0.290028344621185,0.799063725031538,1.04342696637797,0.644117839222019
"diverse_initial","one_step_shared_gamma_poisson","recruit_mean_50",9,0.888888888888889,0.486491662782491,1.24225944724399,1.44307962118678,0.770717811903467
"longer_followup","one_step_shared_gamma_poisson","recruit_mean_50",10,0.8,0.274271141104923,0.8087086300154,0.829498900023351,0.938037039421076
"standard","one_step_shared_gamma_poisson","recruit_mean_50",10,0.8,0.460013195475629,1.26178691722306,1.24577713792079,1.38362514741216
"dense_profiles","recursive_gamma_poisson","recruit_mean_50",10,0.9,-0.0164524168590724,0.872628884402592,1.51865021483002,0.376807639502489
"diverse_initial","recursive_gamma_poisson","recruit_mean_50",10,0.9,0.641157706291443,1.43696366241789,1.35795426916148,1.08286023779162
"longer_followup","recursive_gamma_poisson","recruit_mean_50",10,0.8,0.224948246791987,1.2112847920216,1.09187294235054,1.06973183537028
"standard","recursive_gamma_poisson","recruit_mean_50",10,0.9,0.550719611942631,1.5289817944443,1.92622094003533,0.861579705297393
"dense_profiles","recursive_poisson","recruit_mean_50",10,0.9,-0.0565963114020158,1.05653550252944,1.20999852462355,0.564005427648844
"diverse_initial","recursive_poisson","recruit_mean_50",10,0.9,0.49223385646279,1.34785196020186,1.29471760401704,1.07820719326942
"longer_followup","recursive_poisson","recruit_mean_50",10,0.8,0.146088791568876,1.17453172236343,0.921293203514923,1.19743210488365
"standard","recursive_poisson","recruit_mean_50",9,0.888888888888889,0.597612605998952,1.62933085527786,1.73369451366888,1.04198156518224
"dense_profiles","one_step_gamma_poisson","recruit_mean_80",9,1,0.274954911397697,0.364667996768412,0.721796863675684,0.444797691256506
"diverse_initial","one_step_gamma_poisson","recruit_mean_80",10,0.9,0.315278250133436,0.677592876036586,0.898847121031146,0.787168865960724
"longer_followup","one_step_gamma_poisson","recruit_mean_80",10,1,0.339000323561891,0.777030402991929,1.00974612006887,0.662885935253927
