Location,year,Size
Lost Creek,2004,49
Lost Creek,2004,73
Lost Creek,2004,72
Lost Creek,2004,82
Lost Creek,2004,80
Lost Creek,2004,85
Lost Creek,2004,42
Lost Creek,2004,56
Lost Creek,2004,51
Lost Creek,2004,55
Lost Creek,2004,47
Lost Creek,2004,45
Lost Creek,2004,53
Lost Creek,2004,50
Lost Creek,2004,45
Lost Creek,2004,52
Lost Creek,2004,48
Lost Creek,2004,53
Lost Creek,2004,53
Lost Creek,2004,47
Lost Creek,2004,48
Lost Creek,2004,49
Lost Creek,2004,50
Lost Creek,2004,55
Lost Creek,2004,44
Lost Creek,2004,44
Lost Creek,2004,56
Lost Creek,2004,51
Lost Creek,2004,47
Lost Creek,2004,46
Lost Creek,2004,52
Lost Creek,2004,68
Lost Creek,2004,70
Lost Creek,2004,75
Lost Creek,2004,74
Lost Creek,2004,74
Lost Creek,2004,76
Lost Creek,2004,75
Lost Creek,2004,81
Lost Creek,2004,83
Lost Creek,2004,95
Lost Creek,2004,92
Lost Creek,2004,97
Lost Creek,2004,97
Lost Creek,2004,105
Lost Creek,2004,95
Lost Creek,2004,55
Lost Creek,2004,48
Lost Creek,2004,47
Lost Creek,2004,48
Lost Creek,2004,52
Lost Creek,2004,44
Lost Creek,2004,57
Lost Creek,2004,49
Lost Creek,2004,54
Lost Creek,2004,44
Lost Creek,2004,47
Lost Creek,2004,53
Lost Creek,2004,44
Lost Creek,2004,52
Lost Creek,2004,53
Lost Creek,2004,43
Lost Creek,2004,50
Lost Creek,2004,54
Lost Creek,2004,44
Lost Creek,2004,48
Lost Creek,2004,46
Lost Creek,2004,40
Lost Creek,2004,51
Lost Creek,2004,46
Lost Creek,2004,45
Lost Creek,2004,53
Lost Creek,2004,70
Lost Creek,2004,68
Lost Creek,2004,76
Lost Creek,2004,76
Lost Creek,2004,81
Lost Creek,2004,75
Lost Creek,2004,79
Lost Creek,2004,78
Lost Creek,2004,80
Lost Creek,2004,74
Lost Creek,2004,77
Lost Creek,2004,80
Lost Creek,2004,73
Lost Creek,2004,92
Lost Creek,2004,88
Lost Creek,2004,92
Lost Creek,2004,86
Lost Creek,2004,88
Lost Creek,2004,91
Lost Creek,2004,93
Lost Creek,2004,45
Lost Creek,2004,44
Lost Creek,2004,47
Lost Creek,2004,44
Lost Creek,2004,52
Lost Creek,2004,42
Lost Creek,2004,44
Lost Creek,2004,52
Lost Creek,2004,53
Lost Creek,2004,49
Lost Creek,2004,42
Lost Creek,2004,48
Lost Creek,2004,48
Lost Creek,2004,44
Lost Creek,2004,48
Lost Creek,2004,47
Lost Creek,2004,55
Lost Creek,2004,50
Lost Creek,2004,44
Lost Creek,2004,46
Lost Creek,2004,49
Lost Creek,2004,42
Lost Creek,2004,75
Lost Creek,2004,80
Lost Creek,2004,80
Lost Creek,2004,74
Lost Creek,2004,75
Lost Creek,2004,80
Lost Creek,2004,88
Lost Creek,2004,90
Lost Creek,2004,92
Lost Creek,2004,90
Lost Creek,2004,51
Lost Creek,2004,48
Lost Creek,2004,51
Lost Creek,2004,46
Lost Creek,2004,47
Lost Creek,2004,47
Lost Creek,2004,52
Lost Creek,2004,53
Lost Creek,2004,51
Lost Creek,2004,47
Lost Creek,2004,52
Lost Creek,2004,45
Lost Creek,2004,53
Lost Creek,2004,52
Lost Creek,2004,46
Lost Creek,2004,47
Lost Creek,2004,54
Lost Creek,2004,51
Lost Creek,2004,50
Lost Creek,2004,58
Lost Creek,2004,78
Lost Creek,2004,76
Lost Creek,2004,82
Lost Creek,2004,81
Lost Creek,2004,73
Lost Creek,2004,73
Lost Creek,2004,72
Lost Creek,2004,75
Lost Creek,2004,71
Lost Creek,2004,81
Lost Creek,2004,74
Lost Creek,2004,82
Lost Creek,2004,77
Lost Creek,2004,81
Lost Creek,2004,81
Lost Creek,2004,79
Lost Creek,2004,82
Lost Creek,2004,92
Lost Creek,2004,75
Lost Creek,2004,83
Lost Creek,2004,77
Lost Creek,2004,75
Lost Creek,2004,78
Lost Creek,2004,84
Lost Creek,2004,105
Lost Creek,2004,108
Lost Creek,2004,51
Lost Creek,2004,48
Lost Creek,2004,50
Lost Creek,2004,43
Lost Creek,2004,43
Lost Creek,2004,51
Lost Creek,2004,51
Lost Creek,2004,47
Lost Creek,2004,43
Lost Creek,2004,47
Lost Creek,2004,49
Lost Creek,2004,48
Lost Creek,2004,49
Lost Creek,2004,49
Lost Creek,2004,50
Lost Creek,2004,49
Lost Creek,2004,53
Lost Creek,2004,70
Lost Creek,2004,72
Lost Creek,2004,75
Lost Creek,2004,77
Lost Creek,2004,77
Lost Creek,2004,80
Lost Creek,2004,84
Lost Creek,2004,90
Lost Creek,2004,50
Lost Creek,2004,52
Lost Creek,2004,52
Lost Creek,2004,49
Lost Creek,2004,47
Lost Creek,2004,52
Lost Creek,2004,45
Lost Creek,2004,72
Lost Creek,2004,78
Lost Creek,2004,92
Lost Creek,2004,84
Salina,2005,44
Salina,2005,67
Salina,2005,86
Salina,2005,73
Salina,2005,85
Salina,2005,92
Salina,2005,84
Salina,2005,76
Salina,2005,86
Salina,2005,91
Salina,2005,70
Salina,2005,86
Salina,2005,72
Salina,2005,78
Salina,2005,79
Salina,2005,67
Salina,2005,83
Salina,2005,97
Salina,2005,68
Salina,2005,74
Salina,2005,70
Salina,2005,70
Salina,2005,67
Salina,2005,70
Salina,2005,92
Salina,2005,82
Salina,2005,70
Salina,2005,76
Salina,2005,97
Salina,2005,90
Salina,2005,65
Salina,2005,67
Salina,2005,88
Salina,2005,75
Salina,2005,93
Salina,2005,77
Salina,2005,47
Salina,2005,48
Salina,2005,70
Salina,2005,79
Salina,2005,98
Salina,2005,72
Salina,2005,72
Salina,2005,80
Salina,2005,70
Salina,2005,76
Salina,2005,73
Salina,2005,77
Salina,2005,68
Salina,2005,74
Salina,2005,70
Salina,2005,90
Salina,2005,72
Salina,2005,96
Salina,2005,85
Salina,2005,73
Salina,2005,74
Salina,2005,74
Salina,2005,91
Salina,2005,65
Salina,2005,72
Salina,2005,73
Salina,2005,76
Salina,2005,90
Salina,2005,52
Salina,2005,60
Salina,2005,48
Salina,2005,80
Salina,2005,75
Salina,2005,78
Salina,2005,91
Salina,2005,52
Salina,2005,74
Salina,2005,59
Salina,2005,88
Salina,2005,85
Salina,2005,82
Salina,2005,78
Salina,2005,73
Salina,2005,77
Salina,2005,74
Salina,2005,74
Salina,2005,73
Salina,2005,66
Salina,2005,52
Salina,2005,60
Salina,2005,72
Salina,2005,110
Salina,2005,73
Salina,2005,46
Salina,2005,56
Salina,2005,51
Salina,2005,53
Salina,2005,69
Salina,2005,85
Salina,2005,79
Salina,2005,69
Salina,2005,79
Salina,2005,80
Salina,2005,94
Salina,2005,81
Salina,2005,90
Salina,2005,87
Salina,2005,134
Salina,2005,84
Salina,2005,89
Salina,2005,84
Salina,2005,91
Salina,2005,81
Salina,2005,69
Salina,2005,91
Salina,2005,85
Salina,2005,71
Salina,2005,61
Salina,2005,59
Salina,2005,69
Salina,2005,84
Salina,2005,95
Salina,2005,89
Salina,2005,74
Salina,2005,72
Salina,2005,72
Salina,2005,79
Salina,2005,67
Salina,2005,72
Salina,2005,54
Salina,2005,68
Salina,2005,82
Salina,2005,87
Salina,2005,84
Salina,2005,71
Salina,2005,67
Salina,2005,83
Salina,2005,87
Salina,2005,69
Salina,2005,86
Salina,2005,70
Salina,2005,81
Salina,2005,98
Salina,2005,89
Salina,2005,65
Salina,2005,88
Salina,2005,82
Salina,2005,82
Salina,2005,83
Salina,2005,71
Salina,2005,93
Salina,2005,67
Salina,2005,91
Salina,2005,46
Salina,2005,83
Salina,2005,86
Salina,2005,49
Salina,2005,74
Salina,2005,67
Salina,2005,71
Salina,2005,65
Salina,2005,69
Salina,2005,81
Salina,2005,71
Salina,2005,84
Salina,2005,69
Salina,2005,83
Salina,2005,84
Salina,2005,74
Salina,2005,72
Salina,2005,75
Salina,2005,70
Salina,2005,74
Salina,2005,71
Salina,2005,51
Salina,2005,50
Salina,2005,55
Salina,2005,68
Salina,2005,83
Salina,2005,60
Salina,2005,98
Salina,2005,75
Salina,2005,71
Salina,2005,70
Salina,2005,83
Salina,2005,74
Salina,2005,90
Salina,2005,79
Salina,2005,69
Salina,2005,71
Salina,2005,90
Salina,2005,68
Salina,2005,53
Salina,2005,75
Salina,2005,67
Salina,2005,72
Salina,2005,71
Salina,2005,68
Salina,2005,50
Salina,2005,70
Salina,2005,47
Salina,2005,66
Salina,2005,69
Salina,2005,72
Salina,2005,84
Salina,2005,80
Salina,2005,85
Salina,2005,72
Salina,2005,82
Salina,2005,71
Salina,2005,87
Salina,2005,77
Salina,2005,86
Salina,2005,85
Salina,2005,84
Salina,2005,80
Salina,2005,50
Salina,2005,69
Salina,2005,72
Salina,2005,47
Salina,2005,80
Salina,2005,46
Salina,2005,85
Salina,2005,40
Salina,2005,68
Salina,2005,73
Salina,2005,70
Salina,2005,60
Salina,2005,71
Salina,2005,90
Salina,2005,95
Salina,2005,85
Salina,2005,71
Salina,2005,94
Salina,2005,71
Salina,2005,69
Salina,2005,83
Salina,2005,70
Salina,2005,84
Salina,2005,64
Salina,2005,48
Salina,2005,49
Salina,2005,70
Salina,2005,70
Salina,2005,50
Salina,2005,85
Salina,2005,137
Salina,2005,57
Salina,2005,51
Salina,2005,51
Salina,2005,77
Salina,2005,73
Salina,2005,86
Salina,2005,93
Salina,2005,66
Salina,2005,70
Salina,2005,81
Salina,2005,95
Salina,2005,75
Salina,2005,73
Salina,2005,100
Salina,2005,70
Salina,2005,68
Salina,2005,55
Salina,2005,75
Salina,2005,88
Salina,2005,88
Salina,2005,74
Salina,2005,50
Salina,2005,51
Salina,2005,69
Salina,2005,84
Salina,2005,72
Salina,2005,48
Salina,2005,82
Salina,2005,71
Salina,2005,77
Salina,2005,85
Salina,2005,51
Salina,2005,80
Salina,2005,70
Salina,2005,84
Salina,2005,86
Salina,2005,81
Salina,2005,92
Salina,2005,70
Salina,2005,70
Salina,2005,68
Salina,2005,71
Salina,2005,66
Salina,2005,75
Salina,2005,74
Salina,2005,75
Salina,2005,80
Salina,2005,87
Salina,2005,49
Salina,2005,68
Salina,2005,55
Salina,2005,47
Salina,2005,92
Salina,2005,52
Salina,2005,47
Salina,2005,48
Salina,2005,70
Salina,2005,64
Salina,2005,87
Salina,2005,72
Salina,2005,72
Salina,2005,66
Salina,2005,67
Salina,2005,78
Salina,2005,49
Salina,2005,82
Salina,2005,69
Salina,2005,83
Salina,2005,91
Salina,2005,76
Salina,2005,70
Salina,2005,68
Salina,2005,92
Salina,2005,74
Salina,2005,72
Salina,2005,72
Salina,2005,55
Salina,2005,84
Salina,2005,91
Salina,2005,93
Salina,2005,77
Salina,2005,90
Salina,2005,65
Salina,2005,69
Salina,2005,78
Salina,2005,70
Salina,2005,86
Salina,2005,74
Salina,2005,48
Salina,2005,49
Salina,2005,76
Salina,2005,55
Salina,2005,70
Salina,2005,73
Salina,2005,71
Salina,2005,75
Salina,2005,84
Salina,2005,74
Salina,2005,97
Salina,2005,80
Salina,2005,72
Salina,2005,72
Salina,2005,71
Salina,2005,86
Salina,2005,84
Salina,2005,73
Salina,2005,74
Salina,2005,72
Salina,2005,95
Salina,2005,82
Salina,2005,86
Salina,2005,104
Salina,2005,93
Salina,2005,88
Salina,2005,76
Salina,2005,52
Salina,2005,70
Salina,2005,80
Salina,2005,84
Salina,2005,73
Salina,2005,78
Salina,2005,82
Salina,2005,92
Salina,2005,84
Salina,2005,67
Salina,2005,89
Salina,2005,83
Salina,2005,70
Salina,2005,76
Salina,2005,79
Salina,2005,75
Salina,2005,72
Salina,2005,68
Salina,2005,79
Salina,2005,73
Salina,2005,67
Salina,2005,68
Salina,2005,87
Salina,2005,76
Salina,2005,78
Salina,2005,74
Salina,2005,97
Salina,2005,87
Salina,2005,83
Salina,2005,50
Salina,2005,49
Salina,2005,49
Salina,2005,52
Salina,2005,84
Salina,2005,93
Salina,2005,84
Salina,2005,72
Salina,2005,90
Salina,2005,75
Salina,2005,70
Salina,2005,80
Salina,2005,55
Salina,2005,76
Salina,2005,83
Salina,2005,82
Salina,2005,74
Salina,2005,72
Salina,2005,80
Salina,2005,81
Salina,2005,90
Salina,2005,75
Salina,2005,62
Salina,2005,85
Salina,2005,87
Salina,2005,57
Salina,2005,72
Salina,2005,67
Salina,2005,83
Salina,2005,86
Salina,2005,82
Salina,2005,81
Salina,2005,76
Salina,2005,55
Salina,2005,69
Salina,2005,71
Salina,2005,81
Salina,2005,88
Salina,2005,67
Salina,2005,82
Salina,2005,72
Salina,2005,73
Salina,2005,69
Salina,2005,52
Salina,2005,75
Salina,2005,73
Salina,2005,82
Salina,2005,72
Salina,2005,69
Salina,2005,74
Salina,2005,76
Salina,2005,70
Salina,2005,94
Salina,2005,87
Salina,2005,67
Salina,2005,72
Salina,2005,51
Salina,2005,71
Salina,2005,92
Salina,2005,75
Salina,2005,70
Salina,2005,73
Salina,2005,80
Salina,2005,88
Salina,2005,53
Salina,2005,84
Salina,2005,52
Salina,2005,51
Salina,2005,91
Salina,2005,72
Salina,2005,78
Salina,2005,86
Salina,2005,91
Salina,2005,83
Salina,2005,76
Salina,2005,50
Salina,2005,76
Salina,2005,73
Salina,2005,77
Salina,2005,72
Salina,2005,65
Salina,2005,53
Salina,2005,74
Salina,2005,71
Salina,2005,93
Salina,2005,55
Salina,2005,86
Salina,2005,87
Salina,2005,91
Salina,2005,87
Salina,2005,76
Salina,2005,85
Salina,2005,69
Salina,2005,65
Salina,2005,72
Salina,2005,67
Salina,2005,53
Salina,2005,70
Salina,2005,75
Salina,2005,78
Salina,2005,88
Salina,2005,56
Salina,2005,68
Salina,2005,70
Salina,2005,85
Salina,2005,94
Salina,2005,86
Salina,2005,51
Salina,2005,53
Salina,2005,82
Salina,2005,68
Salina,2005,87
Salina,2005,71
Salina,2005,72
Salina,2005,71
Salina,2005,71
Salina,2005,69
Salina,2005,70
Salina,2005,72
Salina,2005,71
Salina,2005,72
Salina,2005,71
Salina,2005,70
Salina,2005,51
Salina,2005,70
Salina,2005,73
Salina,2005,80
Salina,2005,69
Salina,2005,74
Salina,2005,55
Salina,2005,73
Salina,2005,79
Salina,2005,91
Salina,2005,71
Salina,2005,94
Salina,2005,84
Salina,2005,91
Salina,2005,77
Salina,2005,87
Salina,2005,85
Salina,2005,79
Salina,2005,77
Salina,2005,74
Salina,2005,68
Salina,2005,83
Salina,2005,73
Salina,2005,73
Salina,2005,96
Salina,2005,82
Salina,2005,87
Salina,2005,53
Salina,2005,66
Salina,2005,79
Salina,2005,78
Salina,2005,83
Salina,2005,91
Salina,2005,90
Salina,2005,71
Salina,2005,67
Salina,2005,87
Salina,2005,86
Salina,2005,83
Salina,2005,82
Salina,2005,79
Salina,2005,84
Salina,2005,86
Salina,2005,75
Salina,2005,51
Salina,2005,73
Salina,2005,71
Salina,2005,78
Salina,2005,83
Salina,2005,67
Salina,2005,65
Salina,2005,85
Salina,2005,67
Salina,2005,85
Salina,2005,90
Salina,2005,68
Salina,2005,81
Salina,2005,82
Salina,2005,88
Salina,2005,85
Salina,2005,78
Salina,2005,72
Salina,2005,74
Salina,2005,89
Salina,2005,86
Salina,2005,74
Salina,2005,84
Salina,2005,71
Salina,2005,86
Salina,2005,92
Salina,2005,83
Salina,2005,76
Salina,2005,73
Salina,2005,81
Salina,2005,83
Salina,2005,87
Salina,2005,73
Salina,2005,61
Salina,2005,81
Salina,2005,84
Salina,2005,81
Salina,2005,83
Salina,2005,85
Salina,2005,76
Salina,2005,77
Salina,2005,70
Salina,2005,76
Salina,2005,72
Salina,2005,73
Salina,2005,80
Salina,2005,82
Salina,2005,73
Salina,2005,96
Salina,2005,85
Salina,2005,92
Salina,2005,72
Salina,2005,73
Salina,2005,52
Salina,2005,73
Salina,2005,88
Salina,2005,49
Salina,2005,52
Salina,2005,68
Salina,2005,56
Salina,2005,75
Salina,2005,72
Salina,2005,70
Salina,2005,53
Salina,2005,74
Salina,2005,78
Salina,2005,73
Salina,2005,53
Salina,2005,50
Lost Creek,2005,44
Lost Creek,2005,45
Lost Creek,2005,40
Lost Creek,2005,42
Lost Creek,2005,43
Lost Creek,2005,52
Lost Creek,2005,47
Lost Creek,2005,46
Lost Creek,2005,63
Lost Creek,2005,72
Lost Creek,2005,66
Lost Creek,2005,80
Lost Creek,2005,87
Lost Creek,2005,78
Lost Creek,2005,85
Lost Creek,2005,96
Lost Creek,2005,47
Lost Creek,2005,50
Lost Creek,2005,64
Lost Creek,2005,68
Lost Creek,2005,63
Lost Creek,2005,63
Lost Creek,2005,87
Lost Creek,2005,62
Lost Creek,2005,75
Lost Creek,2005,66
Lost Creek,2005,77
Lost Creek,2005,65
Lost Creek,2005,77
Lost Creek,2005,73
Lost Creek,2005,36
Lost Creek,2005,37
Lost Creek,2005,47
Lost Creek,2005,68
Lost Creek,2005,68
Lost Creek,2005,72
Lost Creek,2005,71
Lost Creek,2005,71
Lost Creek,2005,47
Lost Creek,2005,67
Lost Creek,2005,70
Lost Creek,2005,66
Lost Creek,2005,75
Lost Creek,2005,67
Lost Creek,2005,68
Lost Creek,2005,70
Lost Creek,2005,74
Lost Creek,2005,84
Lost Creek,2005,106
Lost Creek,2005,111
Lost Creek,2005,67
Lost Creek,2005,49
Lost Creek,2005,65
Lost Creek,2005,72
Lost Creek,2005,63
Lost Creek,2005,91
Lost Creek,2005,72
Lost Creek,2005,90
Lost Creek,2005,82
Lost Creek,2005,74
Lost Creek,2005,103
Lost Creek,2005,62
Lost Creek,2005,44
Lost Creek,2005,46
Lost Creek,2005,70
Lost Creek,2005,65
Lost Creek,2005,71
Lost Creek,2005,70
Lost Creek,2005,76
Lost Creek,2005,71
Lost Creek,2005,68
Lost Creek,2005,63
Lost Creek,2005,83
Lost Creek,2005,96
Lost Creek,2005,83
Lost Creek,2005,46
Lost Creek,2005,66
Lost Creek,2005,42
Lost Creek,2005,86
Lost Creek,2005,58
Lost Creek,2005,42
Lost Creek,2005,41
Lost Creek,2005,42
Lost Creek,2005,40
Lost Creek,2005,42
Lost Creek,2005,37
Lost Creek,2005,43
Lost Creek,2005,46
Lost Creek,2005,42
Lost Creek,2005,44
Lost Creek,2005,49
Lost Creek,2005,46
Lost Creek,2005,54
Lost Creek,2005,62
Lost Creek,2005,57
Lost Creek,2005,67
Lost Creek,2005,64
Lost Creek,2005,65
Lost Creek,2005,69
Lost Creek,2005,73
Lost Creek,2005,70
Lost Creek,2005,70
Lost Creek,2005,73
Lost Creek,2005,72
Lost Creek,2005,81
Lost Creek,2005,80
Lost Creek,2005,79
Lost Creek,2005,86
Lost Creek,2005,98
Lost Creek,2005,42
Lost Creek,2005,36
Lost Creek,2005,40
Lost Creek,2005,42
Lost Creek,2005,46
Lost Creek,2005,65
Lost Creek,2005,62
Lost Creek,2005,64
Lost Creek,2005,71
Lost Creek,2005,71
Lost Creek,2005,69
Lost Creek,2005,66
Lost Creek,2005,88
Lost Creek,2005,86
Lost Creek,2005,94
Lost Creek,2005,44
Lost Creek,2005,45
Lost Creek,2005,35
Lost Creek,2005,37
Lost Creek,2005,46
Lost Creek,2005,35
Lost Creek,2005,40
Lost Creek,2005,55
Lost Creek,2005,65
Lost Creek,2005,43
Lost Creek,2005,63
Lost Creek,2005,65
Lost Creek,2005,66
Lost Creek,2005,67
Lost Creek,2005,73
Lost Creek,2005,56
Lost Creek,2005,65
Lost Creek,2005,65
Lost Creek,2005,62
Lost Creek,2005,66
Lost Creek,2005,71
Lost Creek,2005,62
Lost Creek,2005,75
Lost Creek,2005,63
Lost Creek,2005,71
Lost Creek,2005,73
Lost Creek,2005,66
Lost Creek,2005,70
Lost Creek,2005,72
Lost Creek,2005,71
Lost Creek,2005,96
Lost Creek,2005,64
Lost Creek,2005,57
Lost Creek,2005,63
Lost Creek,2005,61
Lost Creek,2005,63
Lost Creek,2005,69
Lost Creek,2005,71
Lost Creek,2005,65
Lost Creek,2005,82
Lost Creek,2005,75
Lost Creek,2005,81
Lost Creek,2005,79
Lost Creek,2005,83
Lost Creek,2005,63
Lost Creek,2005,66
Lost Creek,2005,89
Lost Creek,2005,70
Lost Creek,2005,43
Lost Creek,2005,75
Lost Creek,2005,53
Lost Creek,2005,37
Lost Creek,2005,47
Lost Creek,2005,71
Lost Creek,2005,66
Lost Creek,2005,66
Lost Creek,2005,36
Lost Creek,2005,67
Lost Creek,2005,54
Lost Creek,2005,67
Lost Creek,2005,68
Lost Creek,2005,73
Lost Creek,2005,72
Lost Creek,2005,71
Lost Creek,2005,66
Lost Creek,2005,72
Lost Creek,2005,77
Lost Creek,2005,85
Lost Creek,2005,78
Lost Creek,2005,47
Lost Creek,2005,45
Lost Creek,2005,43
Lost Creek,2005,41
Lost Creek,2005,46
Lost Creek,2005,44
Lost Creek,2005,42
Lost Creek,2005,63
Lost Creek,2005,70
Lost Creek,2005,73
Lost Creek,2005,86
Lost Creek,2005,90
Lost Creek,2005,35
Lost Creek,2005,47
Lost Creek,2005,43
Lost Creek,2005,41
Lost Creek,2005,46
Lost Creek,2005,36
Lost Creek,2005,39
Lost Creek,2005,45
Lost Creek,2005,47
Lost Creek,2005,37
Lost Creek,2005,47
Lost Creek,2005,68
Lost Creek,2005,68
Lost Creek,2005,63
Lost Creek,2005,62
Lost Creek,2005,67
Lost Creek,2005,70
Lost Creek,2005,81
Lost Creek,2005,84
Lost Creek,2005,82
Lost Creek,2005,43
Lost Creek,2005,45
Lost Creek,2005,38
Lost Creek,2005,46
Lost Creek,2005,37
Lost Creek,2005,41
Lost Creek,2005,61
Lost Creek,2005,61
Lost Creek,2005,65
Lost Creek,2005,68
Lost Creek,2005,73
Lost Creek,2005,69
Lost Creek,2005,70
Lost Creek,2005,69
Lost Creek,2005,73
Lost Creek,2005,75
Lost Creek,2005,72
Lost Creek,2005,88
Lost Creek,2005,94
Lost Creek,2005,92
Lost Creek,2005,89
Lost Creek,2005,85
Lost Creek,2005,37
Lost Creek,2005,52
Lost Creek,2005,39
Lost Creek,2005,46
Lost Creek,2005,48
Lost Creek,2005,58
Lost Creek,2005,64
Lost Creek,2005,66
Lost Creek,2005,60
Lost Creek,2005,68
Lost Creek,2005,70
Lost Creek,2005,73
Lost Creek,2005,70
Lost Creek,2005,68
Lost Creek,2005,73
Lost Creek,2005,75
Lost Creek,2005,88
Lost Creek,2005,90
Lost Creek,2005,78
Lost Creek,2005,86
Lost Creek,2005,91
Lost Creek,2005,35
Lost Creek,2005,65
Lost Creek,2005,66
Lost Creek,2005,53
Lost Creek,2005,69
Lost Creek,2005,40
Lost Creek,2005,67
Lost Creek,2005,71
Lost Creek,2005,71
Lost Creek,2005,69
Lost Creek,2005,81
Lost Creek,2005,76
Lost Creek,2005,69
Lost Creek,2005,75
Lost Creek,2005,81
Lost Creek,2005,91
Lost Creek,2005,63
Lost Creek,2005,42
Lost Creek,2005,42
Lost Creek,2005,40
Lost Creek,2005,39
Lost Creek,2005,40
Lost Creek,2005,46
Lost Creek,2005,65
Lost Creek,2005,66
Lost Creek,2005,70
Lost Creek,2005,70
Lost Creek,2005,81
Lost Creek,2005,70
Lost Creek,2005,83
Lost Creek,2005,39
Lost Creek,2005,54
Lost Creek,2005,40
Lost Creek,2005,36
Lost Creek,2005,47
Lost Creek,2005,45
Lost Creek,2005,47
Lost Creek,2005,41
Lost Creek,2005,40
Lost Creek,2005,70
Salina,2006,47
Salina,2006,52
Salina,2006,95
Salina,2006,89
Salina,2006,81
Salina,2006,93
Salina,2006,95
Salina,2006,80
Salina,2006,83
Salina,2006,53
Salina,2006,101
Salina,2006,77
Salina,2006,88
Salina,2006,99
Salina,2006,71
Salina,2006,72
Salina,2006,61
Salina,2006,45
Salina,2006,49
Salina,2006,80
Salina,2006,43
Salina,2006,47
Salina,2006,86
Salina,2006,78
Salina,2006,89
Salina,2006,93
Salina,2006,90
Salina,2006,81
Salina,2006,83
Salina,2006,88
Salina,2006,95
Salina,2006,98
Salina,2006,51
Salina,2006,52
Salina,2006,50
Salina,2006,42
Salina,2006,82
Salina,2006,92
Salina,2006,90
Salina,2006,79
Salina,2006,82
Salina,2006,47
Salina,2006,86
Salina,2006,80
Salina,2006,52
Salina,2006,51
Salina,2006,82
Salina,2006,50
Salina,2006,67
Salina,2006,83
Salina,2006,98
Salina,2006,79
Salina,2006,88
Salina,2006,90
Salina,2006,83
Salina,2006,92
Salina,2006,91
Salina,2006,93
Salina,2006,79
Salina,2006,86
Salina,2006,91
Salina,2006,86
Salina,2006,81
Salina,2006,78
Salina,2006,88
Salina,2006,52
Salina,2006,85
Salina,2006,94
Salina,2006,91
Salina,2006,93
Salina,2006,48
Salina,2006,45
Salina,2006,53
Salina,2006,49
Salina,2006,47
Salina,2006,80
Salina,2006,81
Salina,2006,78
Salina,2006,74
Salina,2006,83
Salina,2006,82
Salina,2006,56
Salina,2006,72
Salina,2006,83
Salina,2006,76
Salina,2006,89
Salina,2006,83
Salina,2006,97
Salina,2006,96
Salina,2006,102
Salina,2006,86
Salina,2006,97
Salina,2006,82
Salina,2006,90
Salina,2006,51
Salina,2006,47
Salina,2006,52
Salina,2006,50
Salina,2006,51
Salina,2006,56
Salina,2006,48
Salina,2006,41
Salina,2006,47
Salina,2006,52
Salina,2006,89
Salina,2006,51
Salina,2006,93
Salina,2006,79
Salina,2006,85
Salina,2006,71
Salina,2006,81
Salina,2006,73
Salina,2006,80
Salina,2006,82
Salina,2006,47
Salina,2006,87
Salina,2006,89
Salina,2006,92
Salina,2006,87
Salina,2006,81
Salina,2006,77
Salina,2006,90
Salina,2006,49
Salina,2006,45
Salina,2006,51
Salina,2006,53
Salina,2006,56
Salina,2006,49
Salina,2006,58
Salina,2006,51
Salina,2006,44
Salina,2006,55
Salina,2006,55
Salina,2006,132
Salina,2006,53
Salina,2006,72
Salina,2006,82
Salina,2006,67
Salina,2006,75
Salina,2006,81
Salina,2006,81
Salina,2006,90
Salina,2006,89
Salina,2006,75
Salina,2006,84
Salina,2006,100
Salina,2006,87
Salina,2006,80
Salina,2006,88
Salina,2006,90
Salina,2006,91
Salina,2006,87
Salina,2006,82
Salina,2006,81
Salina,2006,87
Salina,2006,90
Salina,2006,91
Salina,2006,97
Salina,2006,85
Salina,2006,48
Salina,2006,50
Salina,2006,47
Salina,2006,47
Salina,2006,53
Salina,2006,44
Salina,2006,55
Salina,2006,44
Salina,2006,50
Salina,2006,53
Salina,2006,43
Salina,2006,48
Salina,2006,45
Salina,2006,52
Salina,2006,48
Salina,2006,55
Salina,2006,54
Salina,2006,54
Salina,2006,54
Salina,2006,71
Salina,2006,48
Salina,2006,50
Salina,2006,85
Salina,2006,88
Salina,2006,92
Salina,2006,75
Salina,2006,82
Salina,2006,83
Salina,2006,74
Salina,2006,85
Salina,2006,97
Salina,2006,77
Salina,2006,100
Salina,2006,87
Salina,2006,100
Salina,2006,91
Salina,2006,97
Salina,2006,111
Salina,2006,89
Salina,2006,97
Salina,2006,87
Salina,2006,89
Salina,2006,89
Salina,2006,84
Salina,2006,96
Salina,2006,88
Salina,2006,95
Salina,2006,92
Salina,2006,48
Salina,2006,50
Salina,2006,47
Salina,2006,56
Salina,2006,47
Salina,2006,52
Salina,2006,51
Salina,2006,55
Salina,2006,54
Salina,2006,54
Salina,2006,44
Salina,2006,52
Salina,2006,69
Salina,2006,82
Salina,2006,88
Salina,2006,85
Salina,2006,82
Salina,2006,86
Salina,2006,87
Salina,2006,92
Salina,2006,96
Salina,2006,86
Salina,2006,91
Salina,2006,90
Salina,2006,90
Salina,2006,82
Salina,2006,79
Salina,2006,89
Salina,2006,85
Salina,2006,99
Salina,2006,108
Salina,2006,80
Salina,2006,80
Salina,2006,84
Salina,2006,91
Salina,2006,96
Salina,2006,80
Salina,2006,84
Salina,2006,92
