"scenario_id","quantity","replicate","accuracy","uncertainty_multiplier","positive_definite","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","interval_width","relative_absolute_error","weak_width","weak_error","width_ratio_to_weak","error_ratio_to_weak"
50,"recruitment_50",3,"correct",1,TRUE,0.019387103915861,0.0564560053313589,0.0172954411863989,0.0316174566097433,0.05362735759203,0.0950002101335606,FALSE,2.14327585032343,0.0633827535238174,0.370689014154979,0.0905250633375527,0.629469100319036,0.700168010791373,0.58889151821289
50,"recruitment_80",3,"correct",4,TRUE,0.183939720585721,0.381332989785569,0.0552246227600801,0.284284478700276,0.37887398275457,0.494628527293071,FALSE,3.57437062191281,0.210344048592795,1.07314107345214,0.206975334210608,1.09288972814756,1.01627592193551,0.981929874362625
50,"recruitment_80",3,"biased",1,TRUE,0.183939720585721,0.36470744473694,0.047414279972822,0.281088783858552,0.361856191623042,0.476464235582648,FALSE,3.81251648775086,0.195375451724097,0.982755239464312,0.206975334210608,1.09288972814756,0.943955242151184,0.899226348416753
50,"recruitment_80",3,"correct",1,TRUE,0.183939720585721,0.325498788983201,0.0468083260326733,0.245071058571757,0.321176773135891,0.428819701911957,FALSE,3.02422838831427,0.1837486433402,0.769594886556923,0.206975334210608,1.09288972814756,0.887780392001812,0.704183474998322
50,"recruitment_80",3,"correct",2,TRUE,0.183939720585721,0.369888716852425,0.0532312871163484,0.276975663480399,0.366197671378121,0.489908452627316,FALSE,3.49322750472428,0.212932789146917,1.01092355514396,0.206975334210608,1.09288972814756,1.02878340532233,0.925000509298831
50,"recruitment_80",3,"biased",4,TRUE,0.183939720585721,0.387281342786261,0.0547207509311384,0.294025554330967,0.383071705605694,0.5104296466648,FALSE,3.71598742232958,0.216404092333833,1.10547967319422,0.206975334210608,1.09288972814756,1.04555498441003,1.01151986767046
50,"recruitment_80",3,"weak",NA,TRUE,0.183939720585721,0.384965551812189,0.0531764059973143,0.288438046776667,0.380646659237535,0.495413380987275,FALSE,3.78035761267169,0.206975334210608,1.09288972814756,0.206975334210608,1.09288972814756,1,1
50,"recruitment_80",3,"biased",0.5,TRUE,0.183939720585721,0.33026177933171,0.0341453744068197,0.268967070799684,0.327996342479692,0.402108932874259,FALSE,4.28526736894601,0.133141862074576,0.795489186783876,0.206975334210608,1.09288972814756,0.643274052835189,0.727876899467452
50,"recruitment_80",3,"correct",0.5,TRUE,0.183939720585721,0.244292341900422,0.0289736870475792,0.196152678124116,0.243315877504774,0.301975860765188,FALSE,2.08301488228243,0.105823182641072,0.328110867639245,0.206975334210608,1.09288972814756,0.511284028334465,0.30022321483009
50,"recruitment_80",3,"biased",2,TRUE,0.183939720585721,0.383201641019787,0.0547365288066086,0.286436199761999,0.377957058683421,0.506691645329888,FALSE,3.64038284448187,0.220255445567889,1.08330011483955,0.206975334210608,1.09288972814756,1.0641627728634,0.991225452064342
50,"recruitment_110",3,"correct",4,TRUE,1.74517147873092,1.85337962701311,0.165313767363499,1.54574811271595,1.8478812598017,2.20827786393896,TRUE,0.654562230405516,0.662529751223017,0.0620043070844126,0.604799612943701,0.0592671028196165,1.09545333205213,1.04618420902279
