"truth_name","borrowing","bias_multiplier","replicate","curve_rmse","coverage_at_80","width_at_80","robust_weight"
"flatter_fecundity","robust",0.5,17,0.0341651328893662,FALSE,0.0612423188004781,0.977144254155941
"flatter_fecundity","robust",0.5,18,0.0197638876435969,TRUE,0.0515331939993369,0.958993287510729
"flatter_fecundity","robust",0.5,19,0.0282972313657265,FALSE,0.0545374086421427,0.99664328112259
"flatter_fecundity","robust",0.5,2,0.0229534868759427,TRUE,0.0877317863874989,0.66950697111812
"flatter_fecundity","robust",0.5,20,0.0595252557721908,FALSE,0.0482647854571246,0.995568106008152
"flatter_fecundity","robust",0.5,21,0.0126960068210955,TRUE,0.108675739788414,0.639424297811579
"flatter_fecundity","robust",0.5,22,0.0686513741796145,FALSE,0.0543281250946947,0.997096417056649
"flatter_fecundity","robust",0.5,23,0.0337095091180841,FALSE,0.0493664659004652,0.989846584444548
"flatter_fecundity","robust",0.5,24,0.00284481028253294,TRUE,0.0868371821719412,0.925658772189959
"flatter_fecundity","robust",0.5,25,0.0365700934868331,FALSE,0.0609025841967061,0.962066540106847
"flatter_fecundity","robust",0.5,26,0.0466577043890474,FALSE,0.0525352349390798,0.989935937689994
"flatter_fecundity","robust",0.5,27,0.0358183651625805,TRUE,0.0907980143173671,0.866281096358891
"flatter_fecundity","robust",0.5,28,0.0234023706940685,FALSE,0.0503845590887506,0.990192180402981
"flatter_fecundity","robust",0.5,29,0.0522245984182578,FALSE,0.0522612348480977,0.996611872773998
"flatter_fecundity","robust",0.5,3,0.0886195274374378,TRUE,0.1241135687248,0.415266978601897
"flatter_fecundity","robust",0.5,30,0.0349580318248838,TRUE,0.138502836092459,0.655643154831921
"flatter_fecundity","robust",0.5,4,0.0428877474830474,TRUE,0.104184220682948,0.330523589577481
"flatter_fecundity","robust",0.5,5,0.0145938324946876,TRUE,0.0610784244420256,0.905331482310453
"flatter_fecundity","robust",0.5,6,0.0384561810559937,TRUE,0.0702943087531616,0.837245239219587
"flatter_fecundity","robust",0.5,7,0.0469911821809868,TRUE,0.0781945307706487,0.823853776223964
"flatter_fecundity","robust",0.5,8,0.0491899003078247,TRUE,0.0964120966423469,0.894492140410392
"flatter_fecundity","robust",0.5,9,0.00414881230377603,TRUE,0.129000343344769,0.300690153358331
"flatter_fecundity","robust",0.75,1,0.00992005244149843,TRUE,0.139381502182822,0.345635536192752
"flatter_fecundity","robust",0.75,10,0.0766226026955923,TRUE,0.12911015070034,0.0101586618886544
"flatter_fecundity","robust",0.75,11,0.0265730634737226,TRUE,0.127531114480836,0.525364793057425
"flatter_fecundity","robust",0.75,12,0.0391539863368128,TRUE,0.0906638118233188,0.797423799775115
"flatter_fecundity","robust",0.75,13,0.0524426057104142,FALSE,0.0503929142939323,0.992375808246409
"flatter_fecundity","robust",0.75,14,0.113547978994781,TRUE,0.0732476528137118,0.00437623700551985
"flatter_fecundity","robust",0.75,15,0.0535706437002175,TRUE,0.160604094431297,0.128290106180909
"flatter_fecundity","robust",0.75,16,0.0512648900899838,FALSE,0.0705391395165003,0.778508524591009
"flatter_fecundity","robust",0.75,17,0.0362506484960112,TRUE,0.0874048831365759,0.900814289440005
"flatter_fecundity","robust",0.75,18,0.0469415627992174,TRUE,0.106191077158269,0.0797444981854685
"flatter_fecundity","robust",0.75,19,0.0493881062890786,FALSE,0.0491730913773178,0.994130472161302
"flatter_fecundity","robust",0.75,2,0.0575920024428046,TRUE,0.0707175398594994,0.932884433524834
"flatter_fecundity","robust",0.75,20,0.0455930426486335,FALSE,0.0831083857258171,0.731614570492567
"flatter_fecundity","robust",0.75,21,0.00887506288850546,TRUE,0.110382615405899,0.11685401512942
"flatter_fecundity","robust",0.75,22,0.0683389103242733,FALSE,0.0581081103609697,0.970051677222523
"flatter_fecundity","robust",0.75,23,0.0494063235166431,FALSE,0.0569873261092341,0.969241451183042
"flatter_fecundity","robust",0.75,24,0.0328689999113012,TRUE,0.113704777495709,0.0410806435836933
"flatter_fecundity","robust",0.75,25,0.0385982643607331,TRUE,0.104581858963371,0.693728259953513
"flatter_fecundity","robust",0.75,26,0.0496941239289146,FALSE,0.0558064021750924,0.979194072633628
"flatter_fecundity","robust",0.75,27,0.0337523720291527,TRUE,0.0881166685861309,0.872723142537236
"flatter_fecundity","robust",0.75,28,0.0406552764620746,FALSE,0.0511764061789253,0.993489258168924
"flatter_fecundity","robust",0.75,29,0.0494270720743271,FALSE,0.0559020321653187,0.987113909833428
"flatter_fecundity","robust",0.75,3,0.09652478096754,TRUE,0.126485863801007,0.306311122998222
"flatter_fecundity","robust",0.75,30,0.0515391590560484,TRUE,0.155777107264925,0.0591397225524698
"flatter_fecundity","robust",0.75,4,0.052420753053861,FALSE,0.0727804318176327,0.908392244540611
"flatter_fecundity","robust",0.75,5,0.0814699039304034,TRUE,0.101214174914622,0.15639570304989
"flatter_fecundity","robust",0.75,6,0.0516661844691679,TRUE,0.0824938724509166,0.394204548013873
"flatter_fecundity","robust",0.75,7,0.0335645550593235,TRUE,0.0846679783463445,0.707728772668488
"flatter_fecundity","robust",0.75,8,0.0255219936727758,TRUE,0.128590813000759,0.162862920845251
"flatter_fecundity","robust",0.75,9,0.0119711453256211,TRUE,0.119879370048353,0.531404069152674
"flatter_fecundity","robust",1,1,0.0148113509384092,TRUE,0.111523773348119,1.84552433985675e-05
"flatter_fecundity","robust",1,10,0.0750217993600999,TRUE,0.128123875106427,8.95241689695212e-05
"flatter_fecundity","robust",1,11,0.0235746728980788,TRUE,0.138176397639549,0.254879970444144
"flatter_fecundity","robust",1,12,0.0255248894100802,TRUE,0.104654258805599,0.530160746124697
"flatter_fecundity","robust",1,13,0.0648642237668168,FALSE,0.0938985350520297,0.87369247098271
"flatter_fecundity","robust",1,14,0.0908538144937255,TRUE,0.0893592540692955,0.235445025818252
"flatter_fecundity","robust",1,15,0.0570755744105111,TRUE,0.14046897612487,0.0108348388784268
"flatter_fecundity","robust",1,16,0.0815593819929592,TRUE,0.0813594204233504,0.0824485867927702
"flatter_fecundity","robust",1,17,0.0191288547202018,TRUE,0.142319136820544,0.220856178386131
"flatter_fecundity","robust",1,18,0.049239552704333,TRUE,0.0961223488687619,0.00177482274113732
"flatter_fecundity","robust",1,19,0.0551071049646339,FALSE,0.107762823648212,0.645274658798165
"flatter_fecundity","robust",1,2,0.0484598737297339,TRUE,0.0890848031019359,1.53402884371354e-05
"flatter_fecundity","robust",1,20,0.076726399896091,TRUE,0.0728780477748986,0.0110449435703812
"flatter_fecundity","robust",1,21,0.0107178631596209,TRUE,0.107210474069926,0.0398222400632888
"flatter_fecundity","robust",1,22,0.0758564345289286,FALSE,0.0574364834126044,0.97440044126427
"flatter_fecundity","robust",1,23,0.0334579095825499,TRUE,0.12522843021367,0.382208324881155
"flatter_fecundity","robust",1,24,0.033612608456571,TRUE,0.103904821729311,0.0073971681962417
"flatter_fecundity","robust",1,25,0.0439009693087401,TRUE,0.112160070290759,0.0472647624315769
"flatter_fecundity","robust",1,26,0.0161999894628493,TRUE,0.107130578956783,0.000379507541596901
"flatter_fecundity","robust",1,27,0.00462152650086895,TRUE,0.0893253450229939,0.000294266478270025
"flatter_fecundity","robust",1,28,0.0701617752483007,TRUE,0.133358579664095,0.113626835572957
"flatter_fecundity","robust",1,3,0.119015243400916,TRUE,0.0908885189813886,0.00875698506494953
"flatter_fecundity","robust",1,30,0.0533587282827523,TRUE,0.122854934886153,0.000422745032741597
"flatter_fecundity","robust",1,4,0.0600912002178708,TRUE,0.0748125298835917,1.43019978113544e-06
"flatter_fecundity","robust",1,5,0.0915802089915093,TRUE,0.0859521510182432,0.0171559077479677
"flatter_fecundity","robust",1,6,0.0408318798478743,TRUE,0.0933087113037331,0.218625119785698
"flatter_fecundity","robust",1,7,0.0566689073606048,TRUE,0.0864272543552709,0.0515538367725762
"flatter_fecundity","robust",1,8,0.0341064425836798,TRUE,0.143477725848579,0.126987708909471
"flatter_fecundity","robust",1,9,0.0185415449140552,TRUE,0.110072678861363,0.0111250803543001
"flatter_fecundity","robust",1.5,1,0.0174277798193506,TRUE,0.107201269062195,8.9696128332016e-10
"flatter_fecundity","robust",1.5,10,0.0767517374902117,TRUE,0.122036989010459,5.2189967359832e-11
"flatter_fecundity","robust",1.5,11,0.0173389242928823,TRUE,0.112084443751991,7.46136105432023e-11
"flatter_fecundity","robust",1.5,12,0.0319165714096481,TRUE,0.0807107831156134,3.17140351028455e-08
"flatter_fecundity","robust",1.5,13,0.0470594113885905,TRUE,0.101594662294504,6.63124663180668e-05
"flatter_fecundity","robust",1.5,14,0.112091123788865,TRUE,0.0730052584335835,3.00875443848336e-10
"flatter_fecundity","robust",1.5,15,0.0592961781002842,TRUE,0.1315744978339,2.77310425377246e-10
"flatter_fecundity","robust",1.5,16,0.0852509314706631,TRUE,0.0595305209475053,0.000535732827410995
"flatter_fecundity","robust",1.5,17,0.00908212356753219,TRUE,0.101376541496523,1.1217065815139e-06
"flatter_fecundity","robust",1.5,18,0.0480184051490413,TRUE,0.0924372094570492,8.58724610281352e-12
"flatter_fecundity","robust",1.5,19,0.0308371799862634,TRUE,0.101917391216348,9.45710569320979e-08
"flatter_fecundity","robust",1.5,2,0.0445232839681286,TRUE,0.0866819132763293,2.51050680017185e-10
"flatter_fecundity","robust",1.5,20,0.0793425962496317,TRUE,0.0714946257250406,1.64855191716603e-08
"flatter_fecundity","robust",1.5,21,0.0125782686166276,TRUE,0.096367667634003,1.92170488911075e-10
"flatter_fecundity","robust",1.5,22,0.0802323322091586,FALSE,0.0920582992404236,0.00158652307912322
"flatter_fecundity","robust",1.5,23,0.0373500446290566,TRUE,0.105758848425461,7.0605597743828e-07
"flatter_fecundity","robust",1.5,24,0.0343601546750441,TRUE,0.0967614005275468,6.18907267935718e-17
"flatter_fecundity","robust",1.5,25,0.0394240750060318,TRUE,0.0825430952145434,3.1707846063599e-10
"flatter_fecundity","robust",1.5,26,0.0162265995573345,TRUE,0.109141674465692,1.08140803990697e-05
"flatter_fecundity","robust",1.5,27,0.00400616023561462,TRUE,0.0947706646039113,3.56789629963364e-11
"flatter_fecundity","robust",1.5,28,0.0802043276595791,TRUE,0.109850284257506,1.75113784397423e-07
"flatter_fecundity","robust",1.5,29,0.0813479668673553,TRUE,0.0646672414936884,9.01518091327934e-07
"flatter_fecundity","robust",1.5,3,0.115526963833738,TRUE,0.0900399155373744,2.85347662423657e-09
"flatter_fecundity","robust",1.5,30,0.0514767967395547,TRUE,0.123007283276737,6.81571963534939e-09
"flatter_fecundity","robust",1.5,4,0.0580883969131609,TRUE,0.0721016444769845,7.33331917255678e-11
"flatter_fecundity","robust",1.5,5,0.0927643880693201,TRUE,0.0741181407805304,2.08813395795505e-08
"flatter_fecundity","robust",1.5,6,0.0449758068548432,TRUE,0.0734180178787816,1.6789863958498e-11
"flatter_fecundity","robust",1.5,7,0.0551279300075046,TRUE,0.0692936023191634,3.46808801752173e-11
"flatter_fecundity","robust",1.5,8,0.0312150445513647,TRUE,0.122589251099696,1.24661390491365e-08
"flatter_fecundity","robust",1.5,9,0.0192625674711236,TRUE,0.103394469892463,1.85777961902221e-10
"low_survival","full",0,1,0.100741695475168,TRUE,0.0743014663320493,NA
"low_survival","full",0,10,0.108888370431265,TRUE,0.071379508936426,NA
"low_survival","full",0,11,0.0519319693634396,TRUE,0.0794220196103017,NA
"low_survival","full",0,12,0.0812173831733237,TRUE,0.07267879434056,NA
"low_survival","full",0,13,0.0475385971893852,TRUE,0.0645502630376613,NA
"low_survival","full",0,14,0.0377731631878385,TRUE,0.0630472620178509,NA
"low_survival","full",0,15,0.0550633325993672,FALSE,0.0843086631186256,NA
"low_survival","full",0,16,0.051369675470381,TRUE,0.0721598451119715,NA
"low_survival","full",0,17,0.0210694501208015,TRUE,0.0726075841645772,NA
"low_survival","full",0,19,0.0460255025119245,TRUE,0.0645097678930696,NA
"low_survival","full",0,2,0.0790160925659396,FALSE,0.0941154752860897,NA
"low_survival","full",0,20,0.0843322003858146,TRUE,0.0820643191306929,NA
"low_survival","full",0,21,0.0350460810551452,TRUE,0.0650382291303054,NA
"low_survival","full",0,22,0.0526088090287275,TRUE,0.0719348743616974,NA
"low_survival","full",0,23,0.0153585957837713,TRUE,0.0701111044944552,NA
"low_survival","full",0,24,0.0878358199307751,TRUE,0.0742843807946093,NA
"low_survival","full",0,25,0.112872743468816,TRUE,0.0685431380946786,NA
"low_survival","full",0,26,0.07650098791705,TRUE,0.0654297867916297,NA
"low_survival","full",0,27,0.0450435368365571,TRUE,0.0694678447604935,NA
"low_survival","full",0,28,0.00936251251603242,TRUE,0.067366208873196,NA
"low_survival","full",0,29,0.0507848944376057,TRUE,0.0648460131127418,NA
"low_survival","full",0,3,0.121769353882412,TRUE,0.0728714492770428,NA
"low_survival","full",0,30,0.150027726399218,TRUE,0.0727095994724216,NA
"low_survival","full",0,4,0.00904023498203359,TRUE,0.0683899962762083,NA
"low_survival","full",0,5,0.0232053506654671,TRUE,0.0720771671484351,NA
"low_survival","full",0,6,0.0155404594099264,TRUE,0.0706147456260988,NA
"low_survival","full",0,7,0.146638982699583,TRUE,0.0727251912024916,NA
"low_survival","full",0,8,0.0869945495477244,TRUE,0.0745804326465853,NA
"low_survival","full",0,9,0.0653732735423731,TRUE,0.0699287827332131,NA
"low_survival","full",0.25,1,0.0247552296391883,FALSE,0.0777151011178525,NA
"low_survival","full",0.25,10,0.032669148937793,TRUE,0.079757068343817,NA
"low_survival","full",0.25,11,0.0409637753023675,TRUE,0.0832475854861822,NA
"low_survival","full",0.25,12,0.043315295898893,TRUE,0.0765001521973623,NA
"low_survival","full",0.25,13,0.0782454715827826,TRUE,0.0702164303256299,NA
"low_survival","full",0.25,14,0.105169873831099,TRUE,0.0665583055871872,NA
"low_survival","full",0.25,15,0.030596914786615,FALSE,0.0837925101547564,NA
"low_survival","full",0.25,16,0.035775429323533,TRUE,0.0763832560254664,NA
"low_survival","full",0.25,17,0.0389909814392201,TRUE,0.0722853246684158,NA
"low_survival","full",0.25,18,0.0615481069096998,FALSE,0.0780411246990505,NA
"low_survival","full",0.25,19,0.0268534631205044,TRUE,0.079343031313709,NA
"low_survival","full",0.25,2,0.0889775681608392,FALSE,0.097041363562156,NA
"low_survival","full",0.25,20,0.114504159850873,FALSE,0.0810713085655971,NA
"low_survival","full",0.25,21,0.0163184330838405,TRUE,0.0726569019682866,NA
"low_survival","full",0.25,22,0.131493232576274,FALSE,0.0795848841846641,NA
"low_survival","full",0.25,23,0.00234667416908541,TRUE,0.0688404466843964,NA
"low_survival","full",0.25,24,0.0375667483634887,FALSE,0.0791889797157974,NA
"low_survival","full",0.25,25,0.043508362017529,FALSE,0.0711673528916379,NA
"low_survival","full",0.25,26,0.0023498725926655,TRUE,0.0679122841269414,NA
"low_survival","full",0.25,27,0.119656355970521,FALSE,0.0786962267586068,NA
"low_survival","full",0.25,29,0.0242815762804225,TRUE,0.0708855812914436,NA
"low_survival","full",0.25,3,0.143091484038865,FALSE,0.0794712641158194,NA
"low_survival","full",0.25,30,0.133682018948221,FALSE,0.0829271304318508,NA
"low_survival","full",0.25,4,0.0320888639088399,TRUE,0.0662332432293991,NA
"low_survival","full",0.25,5,0.0376112983052827,TRUE,0.0647520608554791,NA
"low_survival","full",0.25,6,0.127717658103907,FALSE,0.0790111229231873,NA
"low_survival","full",0.25,7,0.12593611602697,FALSE,0.0755333903278216,NA
"low_survival","full",0.25,8,0.0354042042772842,FALSE,0.0778412572868315,NA
"low_survival","full",0.25,9,0.0681178711813393,TRUE,0.0800495534287851,NA
"low_survival","full",0.5,1,0.0957410050061859,FALSE,0.0794410664707266,NA
"low_survival","full",0.5,10,0.0523649670074031,FALSE,0.0761420669500233,NA
"low_survival","full",0.5,11,0.0761533430213206,FALSE,0.0795308445563918,NA
"low_survival","full",0.5,12,0.0597412019033409,TRUE,0.073580835547763,NA
"low_survival","full",0.5,13,0.0766229657083204,FALSE,0.0785958858371829,NA
"low_survival","full",0.5,14,0.126122741956826,FALSE,0.0762152056949014,NA
"low_survival","full",0.5,15,0.114056880719399,FALSE,0.0898587295242412,NA
"low_survival","full",0.5,16,0.16177936850453,FALSE,0.0758468440755589,NA
"low_survival","full",0.5,17,0.114326317206971,FALSE,0.0790846930575151,NA
"low_survival","full",0.5,18,0.0933862943218132,FALSE,0.0795689620152236,NA
"low_survival","full",0.5,19,0.0978341847117167,FALSE,0.0829782702944721,NA
"low_survival","full",0.5,2,0.0934048906920949,FALSE,0.10309764071728,NA
"low_survival","full",0.5,20,0.107505866799775,FALSE,0.0863104243598782,NA
"low_survival","full",0.5,21,0.114734238622145,FALSE,0.0764221750390499,NA
"low_survival","full",0.5,22,0.0493300649223898,FALSE,0.0780245549959476,NA
"low_survival","full",0.5,23,0.0665318974418455,FALSE,0.0818922330704445,NA
"low_survival","full",0.5,24,0.0699414333184241,FALSE,0.0812062185168296,NA
"low_survival","full",0.5,25,0.0431049185873124,FALSE,0.0768307266369061,NA
"low_survival","full",0.5,26,0.0688208685602859,TRUE,0.0775623474334899,NA
"low_survival","full",0.5,27,0.0277320709084823,FALSE,0.0812584442737253,NA
"low_survival","full",0.5,28,0.0388306110682662,FALSE,0.0720508654472852,NA
"low_survival","full",0.5,29,0.131978489473919,TRUE,0.0765087555135209,NA
"low_survival","full",0.5,3,0.0745313887105886,FALSE,0.0841401383474328,NA
"low_survival","full",0.5,30,0.19975266203808,FALSE,0.0868262920722842,NA
"low_survival","full",0.5,4,0.0275189720786026,TRUE,0.0635998690226152,NA
"low_survival","full",0.5,5,0.0306069890500685,FALSE,0.072439791922029,NA
"low_survival","full",0.5,6,0.0786667677901446,FALSE,0.0825799295504789,NA
"low_survival","full",0.5,7,0.167643819759088,FALSE,0.0770094620851564,NA
"low_survival","full",0.5,8,0.0603877343170248,TRUE,0.0723097741293309,NA
"low_survival","full",0.5,9,0.116845542347228,FALSE,0.0804202806439643,NA
"low_survival","full",0.75,1,0.0545659031411188,FALSE,0.0815693075103185,NA
"low_survival","full",0.75,10,0.0645488327619084,FALSE,0.0791244765083304,NA
"low_survival","full",0.75,11,0.142179916744466,FALSE,0.0849845682429181,NA
"low_survival","full",0.75,12,0.0785196798247918,FALSE,0.0855833852017209,NA
"low_survival","full",0.75,13,0.123124204402228,FALSE,0.0818746625374242,NA
"low_survival","full",0.75,14,0.122552179985954,FALSE,0.0763446929533621,NA
"low_survival","full",0.75,15,0.10161802346672,FALSE,0.0887030519787522,NA
"low_survival","full",0.75,16,0.0496545114645459,FALSE,0.0818197067160647,NA
"low_survival","full",0.75,17,0.159378217309469,FALSE,0.0896333903381558,NA
"low_survival","full",0.75,18,0.117027872513311,FALSE,0.0859731835231018,NA
"low_survival","full",0.75,19,0.0843929400093577,FALSE,0.0796935547569888,NA
"low_survival","full",0.75,2,0.0954941774679523,FALSE,0.105717122200808,NA
"low_survival","full",0.75,20,0.093373853431441,FALSE,0.0854725494809365,NA
"low_survival","full",0.75,21,0.0454930965609701,FALSE,0.0696856397989573,NA
"low_survival","full",0.75,22,0.0444104712735161,FALSE,0.0749910059199481,NA
"low_survival","full",0.75,23,0.0780679242294874,FALSE,0.0824422531673649,NA
"low_survival","full",0.75,24,0.100650036002633,FALSE,0.0886804287600592,NA
"low_survival","full",0.75,25,0.0756073715281016,FALSE,0.0745955406200753,NA
"low_survival","full",0.75,26,0.0313883999595177,FALSE,0.0761149636812734,NA
"low_survival","full",0.75,27,0.0584063952142763,FALSE,0.0816857700373787,NA
"low_survival","full",0.75,28,0.0555849206477134,FALSE,0.0738177381058877,NA
"low_survival","full",0.75,29,0.163123558111372,FALSE,0.0777421343392802,NA
"low_survival","full",0.75,3,0.114466811550235,FALSE,0.0764734259483409,NA
"low_survival","full",0.75,30,0.115472613677165,FALSE,0.0791403800166775,NA
"low_survival","full",0.75,4,0.0770495589984228,FALSE,0.0832923168272561,NA
"low_survival","full",0.75,5,0.0798454168952039,FALSE,0.0798250886637881,NA
"low_survival","full",0.75,6,0.0852238135856139,FALSE,0.0821214146579114,NA
"low_survival","full",0.75,7,0.118246519325957,FALSE,0.0757004170654708,NA
"low_survival","full",0.75,8,0.0586077879758918,FALSE,0.0815002572599098,NA
"low_survival","full",0.75,9,0.097807653064577,FALSE,0.0909439151803867,NA
"low_survival","full",1,1,0.101803879581271,FALSE,0.0846835718240025,NA
"low_survival","full",1,10,0.0849529495204488,FALSE,0.0820222578858318,NA
"low_survival","full",1,11,0.0681918698662075,FALSE,0.0875390652847275,NA
"low_survival","full",1,12,0.0671957244645896,FALSE,0.0809272594919688,NA
"low_survival","full",1,13,0.100585269532345,FALSE,0.081895366894236,NA
"low_survival","full",1,14,0.175254253612442,FALSE,0.0853493845333023,NA
"low_survival","full",1,15,0.0892783758575065,FALSE,0.0923848225002474,NA
"low_survival","full",1,16,0.102487868489072,FALSE,0.090553020834661,NA
"low_survival","full",1,17,0.100906166170029,FALSE,0.0889442978687798,NA
"low_survival","full",1,18,0.100800235016451,FALSE,0.0902963280977749,NA
"low_survival","full",1,19,0.109016344563198,FALSE,0.0856410778115411,NA
"low_survival","full",1,2,0.105861580585959,FALSE,0.105863597635413,NA
"low_survival","full",1,20,0.0959044668654961,FALSE,0.0927844063646616,NA
"low_survival","full",1,21,0.0671331556440256,FALSE,0.075989955644052,NA
"low_survival","full",1,22,0.0868279876391149,FALSE,0.0861187917842992,NA
"low_survival","full",1,23,0.0732531976815412,FALSE,0.0848145300723573,NA
"low_survival","full",1,24,0.0940267764719342,FALSE,0.0917830040727591,NA
"low_survival","full",1,25,0.127626375162581,FALSE,0.0859343841745405,NA
"low_survival","full",1,26,0.0762825310638152,FALSE,0.0868663193216014,NA
"low_survival","full",1,27,0.0630214638163569,FALSE,0.0896634563750442,NA
"low_survival","full",1,28,0.0668477522826677,FALSE,0.0851013446060069,NA
"low_survival","full",1,29,0.119286462373899,FALSE,0.0857305015162051,NA
"low_survival","full",1,3,0.104927364357149,FALSE,0.0875051310344749,NA
"low_survival","full",1,30,0.121510452762494,FALSE,0.0916432409526282,NA
"low_survival","full",1,4,0.13791741394348,FALSE,0.0853110562662467,NA
"low_survival","full",1,5,0.115740448786184,FALSE,0.0880944349888299,NA
"low_survival","full",1,6,0.138466822826792,FALSE,0.0870259122072979,NA
"low_survival","full",1,7,0.0888037551604029,FALSE,0.0804179745209315,NA
"low_survival","full",1,8,0.125372198435195,FALSE,0.0835361420518646,NA
"low_survival","full",1,9,0.103220010790336,FALSE,0.102579810243999,NA
"low_survival","full",1.5,1,0.105399528463377,FALSE,0.087619576033316,NA
"low_survival","full",1.5,10,0.124368572714119,FALSE,0.0879348151021427,NA
"low_survival","full",1.5,11,0.173332920258138,FALSE,0.0962262781994501,NA
"low_survival","full",1.5,12,0.125774830622221,FALSE,0.0789875422399002,NA
"low_survival","full",1.5,13,0.115840451641171,FALSE,0.0874702056317811,NA
"low_survival","full",1.5,14,0.247264852432462,FALSE,0.0984629434661735,NA
"low_survival","full",1.5,15,0.136144652206883,FALSE,0.0976167082551339,NA
"low_survival","full",1.5,16,0.158357338274704,FALSE,0.0900844232996355,NA
"low_survival","full",1.5,17,0.163793074319954,FALSE,0.0924103227575704,NA
"low_survival","full",1.5,18,0.123545052837407,FALSE,0.0913313098234031,NA
"low_survival","full",1.5,19,0.131804006399969,FALSE,0.0903804356756997,NA
"low_survival","full",1.5,2,0.172358474186478,FALSE,0.111531541633002,NA
"low_survival","full",1.5,20,0.13556079649708,FALSE,0.0972916791315777,NA
"low_survival","full",1.5,21,0.13306991906696,FALSE,0.0932805413208769,NA
"low_survival","full",1.5,22,0.130359924765346,FALSE,0.0956183112928355,NA
"low_survival","full",1.5,23,0.151671312700151,FALSE,0.0985071149575175,NA
"low_survival","full",1.5,24,0.130654104704525,FALSE,0.101595959221206,NA
"low_survival","full",1.5,25,0.142744913508768,FALSE,0.0902076283246235,NA
"low_survival","full",1.5,26,0.150041459628651,FALSE,0.094282182906458,NA
"low_survival","full",1.5,27,0.121184961726264,FALSE,0.0897636846910965,NA
"low_survival","full",1.5,28,0.107973475464384,FALSE,0.0881167522530896,NA
"low_survival","full",1.5,29,0.205984542226966,FALSE,0.0924342028898157,NA
"low_survival","full",1.5,3,0.151604890537586,FALSE,0.0932031409600154,NA
"low_survival","full",1.5,30,0.223243506686786,FALSE,0.0959873692030106,NA
"low_survival","full",1.5,4,0.11554995067659,FALSE,0.0883537271226168,NA
"low_survival","full",1.5,5,0.15492572011218,FALSE,0.102205103107386,NA
"low_survival","full",1.5,6,0.248407313402863,FALSE,0.093068171490227,NA
"low_survival","full",1.5,7,0.138006209590267,FALSE,0.0857563439314616,NA
"low_survival","full",1.5,8,0.13140446588957,FALSE,0.092758877277992,NA
"low_survival","full",1.5,9,0.14572394208813,FALSE,0.110078135062281,NA
"low_survival","none",NA,1,0.0779666646824959,FALSE,0.225766847339953,NA
"low_survival","none",NA,10,0.192990177151294,FALSE,0.195684220679889,NA
"low_survival","none",NA,11,0.168655046291213,FALSE,0.246169938269246,NA
"low_survival","none",NA,12,0.0682210283551517,TRUE,0.229814382942235,NA
"low_survival","none",NA,13,0.0836574341935523,TRUE,0.305248686331946,NA
"low_survival","none",NA,14,0.126389610408863,TRUE,0.246991993909956,NA
"low_survival","none",NA,15,0.220504337632087,FALSE,0.283623804213627,NA
"low_survival","none",NA,16,0.316521635531309,FALSE,0.367802398090908,NA
"low_survival","none",NA,17,0.248543539125641,FALSE,0.303706838782642,NA
"low_survival","none",NA,18,0.427907207850035,FALSE,0.225118703080061,NA
"low_survival","none",NA,19,0.0746356129863207,FALSE,0.255456845050104,NA
"low_survival","none",NA,2,0.987420527539766,TRUE,0.303437468199428,NA
"low_survival","none",NA,20,0.204845252134039,FALSE,0.251584284550373,NA
"low_survival","none",NA,21,0.0304094568222303,TRUE,0.173729675466966,NA
"low_survival","none",NA,22,0.0570025867507944,TRUE,0.292139332952407,NA
"low_survival","none",NA,23,0.0462398763859936,TRUE,0.304658896826249,NA
"low_survival","none",NA,24,1.02863170187474,TRUE,0.299318090605105,NA
"low_survival","none",NA,25,0.57186274574558,FALSE,0.0759656158194662,NA
"low_survival","none",NA,26,0.12013140203439,TRUE,0.289438461549559,NA
"low_survival","none",NA,27,0.146221138667025,TRUE,0.56818995616491,NA
"low_survival","none",NA,28,0.134541202690138,TRUE,0.208719802691545,NA
"low_survival","none",NA,29,0.298049480443692,FALSE,0.275049424703154,NA
"low_survival","none",NA,3,0.190766972385254,TRUE,0.258320896488179,NA
"low_survival","none",NA,30,0.387545236937107,FALSE,0.41501908410494,NA
"low_survival","none",NA,4,0.136760816029077,TRUE,0.157809810595751,NA
"low_survival","none",NA,5,0.0173612298755801,TRUE,0.212126038403166,NA
"low_survival","none",NA,6,0.160582581085089,FALSE,0.239534377677085,NA
"low_survival","none",NA,7,0.209060376836297,FALSE,0.17169320607803,NA
"low_survival","none",NA,8,0.140731853426338,TRUE,0.299478191312271,NA
"low_survival","none",NA,9,0.487271024340663,FALSE,0.153194635625821,NA
"low_survival","robust",0,1,0.0683081226427242,FALSE,0.230785080846907,0.0338511924463124
"low_survival","robust",0,10,0.116218889340325,TRUE,0.167524752720052,0.93639137728987
"low_survival","robust",0,11,0.108526973285709,TRUE,0.349172401476377,0.431312413288161
"low_survival","robust",0,12,0.0856757518430903,TRUE,0.0707614017552967,0.994957591041257
"low_survival","robust",0,13,0.0490818921769298,TRUE,0.0643207559288593,0.99454501517406
"low_survival","robust",0,14,0.0176281897950132,TRUE,0.170342850341499,0.868030680985808
"low_survival","robust",0,15,0.101104666476152,FALSE,0.437794264093252,0.603799192355116
"low_survival","robust",0,16,0.0751691619154284,TRUE,0.233600875591983,0.929755293725943
"low_survival","robust",0,17,0.078690388205116,TRUE,0.359065340323504,0.64781066982175
