"scenario_id","quantity","task_id","replicate","sample_size","accuracy","borrowing","robust_responsibility","failed","error","positive_definite","truth","posterior_mean","posterior_sd","q025","median","q975","covers_truth","standardized_bias","interval_width","weak_error","weak_interval_width","absolute_error_ratio_to_weak","width_ratio_to_weak"
26,"survival_80",12,2,50,"correct","full",NA,FALSE,0.0484538988549431,TRUE,0.589040434058665,0.637494332913608,0.0257172649874676,0.586823857259907,0.638678853911935,0.684645164541212,TRUE,1.88409999580264,0.0978213072813054,0.0501078621619612,0.09754567124443,0.966991940273324,1.00282571264679
26,"survival_80",112,2,200,"biased","robust",0.0655864003510736,FALSE,0.0478355313991965,TRUE,0.589040434058665,0.636875965457862,0.0276133265875695,0.578235144633509,0.637524683584489,0.688295917105172,TRUE,1.73233497411102,0.110060772471662,0.0501078621619612,0.09754567124443,0.954651213108635,1.12829991395387
26,"survival_80",102,2,50,"biased","robust",0.979096123052481,FALSE,0.0511969269360848,TRUE,0.589040434058665,0.64023736099475,0.0260394278674757,0.588704953751053,0.640504932281937,0.68966791086437,TRUE,1.96613102241128,0.100962957113318,0.0501078621619612,0.09754567124443,1.02173440907544,1.03503267572299
26,"survival_80",32,2,800,"correct","full",NA,FALSE,0.0325398238472514,TRUE,0.589040434058665,0.621580257905917,0.0228735132286935,0.574701803773208,0.622307653566119,0.663305277667342,TRUE,1.42259842298437,0.0886034738941346,0.0501078621619612,0.09754567124443,0.649395572736161,0.908328096611401
26,"survival_80",82,2,200,"correct","robust",0.990366466445682,FALSE,0.044456325694978,TRUE,0.589040434058665,0.633496759753643,0.0248484891714281,0.581977041165661,0.633203092928859,0.681038838820131,TRUE,1.78909572281344,0.09906179765447,0.0501078621619612,0.09754567124443,0.887212580558397,1.0155427338876
26,"survival_80",92,2,800,"correct","robust",0.972751895218343,FALSE,0.0332246460908296,TRUE,0.589040434058665,0.622265080149495,0.0227534664324834,0.574651526976713,0.62287946820078,0.662097167968746,TRUE,1.4602015121264,0.0874456409920332,0.0501078621619612,0.09754567124443,0.663062534646544,0.896458447376018
26,"survival_110",52,2,200,"biased","full",NA,FALSE,0.017121049033879,TRUE,0.789181706522253,0.806302755556132,0.0267955413243717,0.749308565181079,0.808059636246032,0.854655064294797,TRUE,0.638951414588765,0.105346499113718,0.02597183963163,0.111191791285224,0.659215876761692,0.947430542273464
26,"survival_110",2,2,0,"weak","none",NA,FALSE,0.02597183963163,TRUE,0.789181706522253,0.815153546153883,0.0285147753779778,0.754609496606657,0.81760591429442,0.865801287891881,TRUE,0.91082041809413,0.111191791285224,0.02597183963163,0.111191791285224,1,1
26,"survival_110",72,2,50,"correct","robust",0.977320327434265,FALSE,0.0228670902636006,TRUE,0.789181706522253,0.812048796785853,0.0289094318456815,0.751643950173338,0.813659699851579,0.863641184763373,TRUE,0.790990649199372,0.111997234590035,0.02597183963163,0.111191791285224,0.880457086903915,1.00724372991478
26,"survival_110",62,2,800,"biased","full",NA,FALSE,0.0139429690179101,TRUE,0.789181706522253,0.803124675540163,0.027381419392366,0.745204298713965,0.805080297373549,0.85302464532269,TRUE,0.509212792007323,0.107820346608726,0.02597183963163,0.111191791285224,0.53684949605686,0.969679014632922
26,"survival_110",42,2,50,"biased","full",NA,FALSE,0.0289310018032244,TRUE,0.789181706522253,0.818112708325477,0.0291234199957912,0.759286816470119,0.82018146572057,0.868323191017759,TRUE,0.993393008355658,0.10903637454764,0.02597183963163,0.111191791285224,1.11393733418832,0.98061532499234
26,"survival_110",112,2,200,"biased","robust",0.0655864003510736,FALSE,0.0249591008692993,TRUE,0.789181706522253,0.814140807391552,0.0309919466720632,0.744689347970472,0.816283566573308,0.867637471403287,TRUE,0.805341501564921,0.122948123432815,0.02597183963163,0.111191791285224,0.961006275385388,1.10573021633795
26,"survival_110",122,2,800,"biased","robust",0.930996321256113,FALSE,0.014396947159984,TRUE,0.789181706522253,0.803578653682237,0.0285583064598583,0.742134130349207,0.805658670276374,0.855558971355566,TRUE,0.504124681910686,0.11342484100636,0.02597183963163,0.111191791285224,0.554329125860247,1.0200828648889
26,"survival_110",12,2,50,"correct","full",NA,FALSE,0.0236964142931665,TRUE,0.789181706522253,0.812878120815419,0.0295592686792402,0.752933399254357,0.813929038495372,0.865136900016827,TRUE,0.801657664481014,0.11220350076247,0.02597183963163,0.111191791285224,0.91238874986382,1.00909877847593
26,"survival_110",82,2,200,"correct","robust",0.990366466445682,FALSE,0.0201952087342917,TRUE,0.789181706522253,0.809376915256545,0.0289831506851222,0.745275574533841,0.811046410753827,0.860293366079146,TRUE,0.696791351419858,0.115017791545305,0.02597183963163,0.111191791285224,0.777580988514069,1.03440901721123
26,"survival_110",102,2,50,"biased","robust",0.979096123052481,FALSE,0.0291449314231312,TRUE,0.789181706522253,0.818326637945384,0.0285219118951241,0.758670319078946,0.820000108934532,0.868212462642282,TRUE,1.02184354016302,0.109542143563337,0.02597183963163,0.111191791285224,1.1221743178961,0.985163943283764
26,"survival_110",22,2,200,"correct","full",NA,FALSE,0.0237239786772987,TRUE,0.789181706522253,0.812905685199552,0.0291518539898103,0.747943938505514,0.813924451599051,0.862334712477533,TRUE,0.813806857210218,0.114390773972019,0.02597183963163,0.111191791285224,0.913450067988495,1.02876995369729
26,"survival_110",32,2,800,"correct","full",NA,FALSE,0.0120823917754934,TRUE,0.789181706522253,0.801264098297746,0.0281570137343568,0.742164743347518,0.802619163260273,0.849551230981524,TRUE,0.429107713249813,0.107386487634005,0.02597183963163,0.111191791285224,0.465211242132375,0.96577711711238
26,"survival_110",92,2,800,"correct","robust",0.972751895218343,FALSE,0.0130549477317498,TRUE,0.789181706522253,0.802236654254003,0.0279134301838479,0.743908843672105,0.80514764663796,0.848673698098918,TRUE,0.467694140267433,0.104764854426813,0.02597183963163,0.111191791285224,0.502657798481502,0.942199538436028
26,"growth_increment_50",112,2,200,"biased","robust",0.0655864003510736,FALSE,-1.98052844751369,TRUE,12,10.0194715524863,1.22024523085953,7.66863725246068,9.99293988958403,12.3670774118244,TRUE,-1.62305772432204,4.69844015936374,-2.11089598762986,4.88513166866681,0.938240661368375,0.961783730313656
26,"growth_increment_50",62,2,800,"biased","full",NA,FALSE,-1.16450172047733,TRUE,12,10.8354982795227,1.03468269391995,8.72292720284012,10.8346045072494,12.9147864012045,TRUE,-1.12546747647392,4.19185919836435,-2.11089598762986,4.88513166866681,0.55166229283748,0.858085202749169
26,"growth_increment_50",2,2,0,"weak","none",NA,FALSE,-2.11089598762986,TRUE,12,9.88910401237014,1.21973414604555,7.49662273380885,9.8544323375931,12.3817544024757,TRUE,-1.7306197374842,4.88513166866681,-2.11089598762986,4.88513166866681,1,1
26,"growth_increment_50",12,2,50,"correct","full",NA,FALSE,-2.086083167895,TRUE,12,9.913916832105,1.1836355437491,7.59692891083808,9.94777380960184,12.2263116346426,TRUE,-1.76243707694638,4.62938272380457,-2.11089598762986,4.88513166866681,0.988245361268264,0.947647481744943
26,"growth_increment_50",82,2,200,"correct","robust",0.990366466445682,FALSE,-1.933738648146,TRUE,12,10.066261351854,1.1791186311041,7.7773113559545,10.0328230501771,12.4707884770145,TRUE,-1.63998650952983,4.69347712106001,-2.11089598762986,4.88513166866681,0.916074813481086,0.960767782609408
26,"growth_increment_50",42,2,50,"biased","full",NA,FALSE,-1.99789263829784,TRUE,12,10.0021073617022,1.2019555919349,7.66877866605934,9.99240554491556,12.4725049764204,TRUE,-1.66220170836898,4.80372631036107,-2.11089598762986,4.88513166866681,0.946466642603786,0.983336097401863
26,"growth_increment_50",22,2,200,"correct","full",NA,FALSE,-2.04848954787446,TRUE,12,9.95151045212554,1.15135305124036,7.68871375531338,9.91681822241812,12.3838384852319,TRUE,-1.77920191002022,4.69512472991853,-2.11089598762986,4.88513166866681,0.97043604226778,0.961105052711889
26,"growth_increment_50",122,2,800,"biased","robust",0.930996321256113,FALSE,-1.23293752563607,TRUE,12,10.7670624743639,1.05629140691838,8.57552808883125,10.8113545545598,12.8594505559486,TRUE,-1.16723237315073,4.28392246711736,-2.11089598762986,4.88513166866681,0.584082556820066,0.876930809172329
26,"growth_increment_50",32,2,800,"correct","full",NA,FALSE,-1.51531448713311,TRUE,12,10.4846855128669,1.04139502038304,8.43532041688116,10.5185316600262,12.524946037007,TRUE,-1.45508136439501,4.08962562012587,-2.11089598762986,4.88513166866681,0.717853696256501,0.83715770577008
26,"growth_increment_50",102,2,50,"biased","robust",0.979096123052481,FALSE,-2.03694291659355,TRUE,12,9.96305708340645,1.20264838346843,7.50228716546173,9.9948578250125,12.4247136694094,TRUE,-1.69371442608939,4.9224265039477,-2.11089598762986,4.88513166866681,0.964966027947523,1.00763435620786
26,"growth_increment_50",72,2,50,"correct","robust",0.977320327434265,FALSE,-2.12522994072149,TRUE,12,9.8747700592785,1.24262074186596,7.37814125369515,9.86434020682,12.2092512450393,TRUE,-1.71028043321584,4.8311099913441,-2.11089598762986,4.88513166866681,1.00679045920577,0.988941612839383
26,"growth_increment_50",52,2,200,"biased","full",NA,FALSE,-1.04461557710768,TRUE,12,10.9553844228923,1.03063418806433,8.99362943265271,10.9367804724918,12.8870734950953,TRUE,-1.01356581142491,3.89344406244261,-2.11089598762986,4.88513166866681,0.494868332323936,0.796998796862555
26,"growth_increment_50",92,2,800,"correct","robust",0.972751895218343,FALSE,-1.53546733856922,TRUE,12,10.4645326614308,1.0743333245989,8.35257716820076,10.435773927687,12.5250386222345,TRUE,-1.42922806489549,4.17246145403379,-2.11089598762986,4.88513166866681,0.727400756630015,0.854114430690972
26,"growth_increment_80",112,2,200,"biased","robust",0.0655864003510736,FALSE,-1.06623700259951,TRUE,8.4,7.33376299740049,0.807299964631408,5.73946787987971,7.34096731505216,8.92133761857416,TRUE,-1.32074451791451,3.18186973869445,-1.13345280708604,3.24116056266195,0.940698188697124,0.981706915525716
26,"growth_increment_80",42,2,50,"biased","full",NA,FALSE,-0.9989021513681,TRUE,8.4,7.4010978486319,0.782137225942878,5.96628551568749,7.36700331568643,8.9546992809323,TRUE,-1.27714436576511,2.98841376524482,-1.13345280708604,3.24116056266195,0.881291347220842,0.922019661620975
26,"growth_increment_80",102,2,50,"biased","robust",0.979096123052481,FALSE,-1.01735553348123,TRUE,8.4,7.38264446651877,0.786204169170042,5.84638891995856,7.38166877065296,8.99012225730872,TRUE,-1.29400933418505,3.14373333735016,-1.13345280708604,3.24116056266195,0.897572026926048,0.969940635945609
26,"growth_increment_80",2,2,0,"weak","none",NA,FALSE,-1.13345280708604,TRUE,8.4,7.26654719291396,0.812476257973657,5.68262099038701,7.24837938330149,8.92378155304896,TRUE,-1.39505960446513,3.24116056266195,-1.13345280708604,3.24116056266195,1,1
26,"growth_increment_80",122,2,800,"biased","robust",0.930996321256113,FALSE,-0.702065203622658,TRUE,8.4,7.69793479637734,0.705473555194205,6.21774696825245,7.71543545391466,9.06491844258685,TRUE,-0.995168703991166,2.8471714743344,-1.13345280708604,3.24116056266195,0.619404000972548,0.878441971414102
26,"growth_increment_80",32,2,800,"correct","full",NA,FALSE,-0.948710245668908,TRUE,8.4,7.45128975433109,0.692749497358313,6.09760584762047,7.47226075599367,8.78219022279034,TRUE,-1.36948528910762,2.68458437516987,-1.13345280708604,3.24116056266195,0.837009039756954,0.828278736356411
26,"growth_increment_80",62,2,800,"biased","full",NA,FALSE,-0.674134893595334,TRUE,8.4,7.72586510640467,0.702069008010045,6.29321783704823,7.70841735854171,9.1159826757812,TRUE,-0.960211725491361,2.82276483873296,-1.13345280708604,3.24116056266195,0.594762207460978,0.870911756502012
26,"growth_increment_80",72,2,50,"correct","robust",0.977320327434265,FALSE,-1.19731044189237,TRUE,8.4,7.20268955810763,0.815407238027598,5.57154800690977,7.19424541199032,8.8422539490634,TRUE,-1.46835885929657,3.27070594215363,-1.13345280708604,3.24116056266195,1.05633903273883,1.00911567906633
26,"growth_increment_80",52,2,200,"biased","full",NA,FALSE,-0.538992662347596,TRUE,8.4,7.8610073376524,0.714986290196013,6.41955899752122,7.86464375468752,9.18619346700492,TRUE,-0.75385034613717,2.7666344694837,-1.13345280708604,3.24116056266195,0.475531631293302,0.853593771735727
26,"growth_increment_80",12,2,50,"correct","full",NA,FALSE,-1.19391373380844,TRUE,8.4,7.20608626619156,0.788895254658841,5.6753700893316,7.23233902164651,8.69037867887525,TRUE,-1.51339956319644,3.01500858954366,-1.13345280708604,3.24116056266195,1.05334225328519,0.930225001586299
26,"growth_increment_80",82,2,200,"correct","robust",0.990366466445682,FALSE,-1.09533682678506,TRUE,8.4,7.30466317321494,0.778454598051687,5.77936458370698,7.28807135359122,8.87856702554886,TRUE,-1.40706578074876,3.09920244184189,-1.13345280708604,3.24116056266195,0.966371797694013,0.956201453746102
26,"growth_increment_80",22,2,200,"correct","full",NA,FALSE,-1.16404193296331,TRUE,8.4,7.23595806703669,0.751735310252064,5.76764221630331,7.20833241833286,8.77130428909618,TRUE,-1.54847313554155,3.00366207279287,-1.13345280708604,3.24116056266195,1.02698756021075,0.926724244208989
26,"growth_increment_80",92,2,800,"correct","robust",0.972751895218343,FALSE,-0.955802732480342,TRUE,8.4,7.44419726751966,0.723630081511423,6.09755544327034,7.46282125002645,8.8018395962813,TRUE,-1.32084438845326,2.70428415301096,-1.13345280708604,3.24116056266195,0.84326645671079,0.834356737572404
26,"growth_increment_110",42,2,50,"biased","full",NA,FALSE,8.83355616361214e-05,TRUE,4.8,4.80008833556164,0.587951948226683,3.6426228608099,4.80904547044615,5.92474704662135,TRUE,0.00015024282494947,2.28212418581145,-0.156009626542228,2.42552030462245,0.000566218659668486,0.940880264519853
26,"growth_increment_110",32,2,800,"correct","full",NA,FALSE,-0.38210600420472,TRUE,4.8,4.41789399579528,0.54361994161616,3.32715227101667,4.41262152645442,5.5024218195067,TRUE,-0.702891809061922,2.17526954849004,-0.156009626542228,2.42552030462245,2.44924632327924,0.896825948784885
26,"growth_increment_110",122,2,800,"biased","robust",0.930996321256113,FALSE,-0.171192881609249,TRUE,4.8,4.62880711839075,0.563087234718247,3.5448858691404,4.6358680734127,5.68270266398137,TRUE,-0.304025506269751,2.13781679484097,-0.156009626542228,2.42552030462245,1.09732255248308,0.881384827315942
26,"growth_increment_110",52,2,200,"biased","full",NA,FALSE,-0.0333697475875221,TRUE,4.8,4.76663025241248,0.585764383248109,3.61191835558415,4.77393813410649,5.89726387310015,TRUE,-0.0569678671866054,2.285345517516,-0.156009626542228,2.42552030462245,0.213895439192592,0.942208363772789
26,"growth_increment_110",2,2,0,"weak","none",NA,FALSE,-0.156009626542228,TRUE,4.8,4.64399037345777,0.624078290708693,3.42670053599417,4.63498498545107,5.85222084061663,TRUE,-0.249984062680767,2.42552030462245,-0.156009626542228,2.42552030462245,1,1
26,"growth_increment_110",72,2,50,"correct","robust",0.977320327434265,FALSE,-0.269390943063269,TRUE,4.8,4.53060905693673,0.605662475370011,3.31467855563354,4.5349881195233,5.7250002593012,TRUE,-0.444787243751056,2.41032170366765,-0.156009626542228,2.42552030462245,1.72675846378205,0.993733880138693
26,"growth_increment_110",102,2,50,"biased","robust",0.979096123052481,FALSE,0.00223184963109002,TRUE,4.8,4.80223184963109,0.599726763803363,3.65952681222154,4.83035177434319,5.9443700944922,TRUE,0.00372144410720645,2.28484328227066,-0.156009626542228,2.42552030462245,0.0143058456106612,0.94200130088225
26,"growth_increment_110",112,2,200,"biased","robust",0.0655864003510736,FALSE,-0.15194555768532,TRUE,4.8,4.64805444231468,0.624769926688431,3.41616154475207,4.67245063317628,5.84707311380443,TRUE,-0.243202419314101,2.43091156905236,-0.156009626542228,2.42552030462245,0.973949884074569,1.002222724922
26,"growth_increment_110",12,2,50,"correct","full",NA,FALSE,-0.301744299721868,TRUE,4.8,4.49825570027813,0.611860117792987,3.28749454803735,4.50232544507736,5.65885458552652,TRUE,-0.493158960597524,2.37136003748917,-0.156009626542228,2.42552030462245,1.93413897853408,0.977670660175441
26,"growth_increment_110",82,2,200,"correct","robust",0.990366466445682,FALSE,-0.256935005424119,TRUE,4.8,4.54306499457588,0.581071564711032,3.38633670054166,4.53852207379684,5.6770544746154,TRUE,-0.442174460131935,2.29071777407375,-0.156009626542228,2.42552030462245,1.64691763655093,0.944423252078407
26,"growth_increment_110",62,2,800,"biased","full",NA,FALSE,-0.183768066713351,TRUE,4.8,4.61623193328665,0.558054579392432,3.49840287485611,4.61955025905888,5.66436372151695,TRUE,-0.329301243103182,2.16596084666083,-0.156009626542228,2.42552030462245,1.17792773937325,0.892988132291879
26,"growth_increment_110",92,2,800,"correct","robust",0.972751895218343,FALSE,-0.376138126391461,TRUE,4.8,4.42386187360854,0.567058795481794,3.30695142588105,4.42154932643237,5.50925595834857,TRUE,-0.663314156113001,2.20230453246752,-0.156009626542228,2.42552030462245,2.41099305682685,0.907972004303763
26,"growth_increment_110",22,2,200,"correct","full",NA,FALSE,-0.279594318052153,TRUE,4.8,4.52040568194785,0.567641099538235,3.37748165712606,4.49676124292858,5.59827243741862,TRUE,-0.492554746792643,2.22079078029256,-0.156009626542228,2.42552030462245,1.79216067783147,0.915593564011924
26,"growth_sd.log_growth_sd",32,2,800,"correct","full",NA,FALSE,0.346699228659831,TRUE,4.5,4.84669922865983,0.701315909172334,3.57526024179369,4.8162965568626,6.28290973911996,TRUE,0.494355288573151,2.70764949732627,0.435846188235451,2.76542299325574,0.79546233973839,0.979108622416765
26,"growth_sd.log_growth_sd",112,2,200,"biased","robust",0.0655864003510736,FALSE,0.395825088570206,TRUE,4.5,4.89582508857021,0.704320551296963,3.61773486329027,4.83835032702585,6.43001034085737,TRUE,0.561995653600222,2.8122754775671,0.435846188235451,2.76542299325574,0.908176093434996,1.01694224877193
26,"growth_sd.log_growth_sd",2,2,0,"weak","none",NA,FALSE,0.435846188235451,TRUE,4.5,4.93584618823545,0.729883656689251,3.66872641091801,4.86506714213209,6.43414940417375,TRUE,0.597144742509303,2.76542299325574,0.435846188235451,2.76542299325574,1,1
26,"growth_sd.log_growth_sd",42,2,50,"biased","full",NA,FALSE,0.433409203794903,TRUE,4.5,4.9334092037949,0.748795649353955,3.67146182285904,4.8627605084909,6.56959050804866,TRUE,0.57880838940349,2.89812868518962,0.435846188235451,2.76542299325574,0.99440861362029,1.04798748410551
26,"growth_sd.log_growth_sd",62,2,800,"biased","full",NA,FALSE,0.360367513124046,TRUE,4.5,4.86036751312405,0.710449767777102,3.64124543213708,4.81319160377994,6.38244577031305,TRUE,0.50723855431973,2.74120033817598,0.435846188235451,2.76542299325574,0.826822679310366,0.991240886063782
26,"growth_sd.log_growth_sd",82,2,200,"correct","robust",0.990366466445682,FALSE,0.378268006607293,TRUE,4.5,4.87826800660729,0.755235962506568,3.63607611202044,4.82682949632582,6.50641966151864,TRUE,0.50086069173911,2.8703435494982,0.435846188235451,2.76542299325574,0.867893345904281,1.03794014749221
26,"growth_sd.log_growth_sd",102,2,50,"biased","robust",0.979096123052481,FALSE,0.386375139577428,TRUE,4.5,4.88637513957743,0.741578497742113,3.64639235138582,4.83492239294804,6.51294335729092,TRUE,0.521017182609563,2.8665510059051,0.435846188235451,2.76542299325574,0.886494249592248,1.0365687321238
26,"growth_sd.log_growth_sd",122,2,800,"biased","robust",0.930996321256113,FALSE,0.364522452560068,TRUE,4.5,4.86452245256007,0.70857445026106,3.59250052936533,4.81301600184041,6.26747054008031,TRUE,0.514444815821071,2.67497001071498,0.435846188235451,2.76542299325574,0.836355719975109,0.967291447723784
26,"growth_sd.log_growth_sd",12,2,50,"correct","full",NA,FALSE,0.360659811940495,TRUE,4.5,4.8606598119405,0.735532878873624,3.60334828858449,4.80522173306358,6.47566554353188,TRUE,0.490338123963677,2.87231725494739,0.435846188235451,2.76542299325574,0.827493326030102,1.0386538558305
26,"growth_sd.log_growth_sd",52,2,200,"biased","full",NA,FALSE,0.35947931562969,TRUE,4.5,4.85947931562969,0.718244920997649,3.61585072644293,4.78501822193764,6.44201521132902,TRUE,0.500496843236106,2.82616448488609,0.435846188235451,2.76542299325574,0.824784810175955,1.02196462956245
26,"growth_sd.log_growth_sd",22,2,200,"correct","full",NA,FALSE,0.394281542625794,TRUE,4.5,4.89428154262579,0.752673603408787,3.56252820111014,4.85253173759381,6.51624867702445,TRUE,0.523841331541494,2.95372047591431,0.435846188235451,2.76542299325574,0.904634601078113,1.06808993890547
26,"growth_sd.log_growth_sd",92,2,800,"correct","robust",0.972751895218343,FALSE,0.326594261476137,TRUE,4.5,4.82659426147614,0.715814402692637,3.58541838693278,4.77536936362392,6.29089820182167,TRUE,0.456255504565997,2.70547981488888,0.435846188235451,2.76542299325574,0.749333756475818,0.978324047166367
26,"growth_sd.log_growth_sd",72,2,50,"correct","robust",0.977320327434265,FALSE,0.375946576539154,TRUE,4.5,4.87594657653915,0.723629206612772,3.57238954208666,4.84892204923266,6.38254154562158,TRUE,0.519529301890561,2.81015200353491,0.435846188235451,2.76542299325574,0.862567086019947,1.01617438286593
26,"recruitment_50",112,2,200,"biased","robust",0.0655864003510736,FALSE,0.0195997134779818,TRUE,0.019387103915861,0.0389868173938428,0.0246786172340663,0.0102883648821967,0.0318868770154205,0.09876968798863,TRUE,0.794198203735923,0.0884813231064333,0.0170915850795221,0.0880335002619585,1.14674638933663,1.00508695943183
26,"recruitment_50",122,2,800,"biased","robust",0.930996321256113,FALSE,0.026629028269186,TRUE,0.019387103915861,0.046016132185047,0.00913475099771597,0.0270052753363287,0.0457504010532918,0.0641881572140238,FALSE,2.91513455329481,0.0371828818776951,0.0170915850795221,0.0880335002619585,1.55801981766401,0.422371958027924
26,"recruitment_50",52,2,200,"biased","full",NA,FALSE,0.0538985456816991,TRUE,0.019387103915861,0.0732856495975601,0.015304208344424,0.0476350975698468,0.0720025316078785,0.106121231795409,FALSE,3.52181207081754,0.0584861342255621,0.0170915850795221,0.0880335002619585,3.15351358173774,0.664362249047542
26,"recruitment_50",102,2,50,"biased","robust",0.979096123052481,FALSE,0.0271425170993589,TRUE,0.019387103915861,0.0465296210152199,0.0188310459020261,0.0202335721301002,0.0426860017304509,0.0899234299438457,FALSE,1.44137066207452,0.0696898578137455,0.0170915850795221,0.0880335002619585,1.58806318858507,0.791628841365748
26,"recruitment_50",12,2,50,"correct","full",NA,FALSE,0.00624469462830108,TRUE,0.019387103915861,0.0256317985441621,0.0141057541644163,0.00858908601716133,0.0223174438600012,0.0593780864657244,TRUE,0.442705477177121,0.0507890004485631,0.0170915850795221,0.0880335002619585,0.365366617504834,0.576928104612811
26,"recruitment_50",62,2,800,"biased","full",NA,FALSE,0.0271548161540058,TRUE,0.019387103915861,0.0465419200698668,0.00727844213169391,0.0335037592070465,0.0457604694809276,0.0622100961541755,FALSE,3.73085554060538,0.0287063369471289,0.0170915850795221,0.0880335002619585,1.58878278566104,0.326084239087488
26,"recruitment_50",22,2,200,"correct","full",NA,FALSE,0.00791118249499596,TRUE,0.019387103915861,0.027298286410857,0.00854172036210231,0.0141446449970028,0.0260666141348646,0.0466046442339063,TRUE,0.926181396676962,0.0324599992369036,0.0170915850795221,0.0880335002619585,0.462870029794636,0.368723260353313
26,"recruitment_50",42,2,50,"biased","full",NA,FALSE,0.0275702685135397,TRUE,0.019387103915861,0.0469573724294007,0.0181833393098457,0.0205029143657765,0.0432972133107573,0.0905260389626426,FALSE,1.51623791668515,0.070023124596866,0.0170915850795221,0.0880335002619585,1.61309020697983,0.795414522749867
26,"recruitment_50",32,2,800,"correct","full",NA,FALSE,0.00462151334456103,TRUE,0.019387103915861,0.024008617260422,0.00450736754612494,0.0166516512343393,0.0235947865137287,0.0336034697732518,TRUE,1.02532427126655,0.0169518185389125,0.0170915850795221,0.0880335002619585,0.270397000808204,0.192560996535063
26,"recruitment_50",92,2,800,"correct","robust",0.972751895218343,FALSE,0.00509136306938984,TRUE,0.019387103915861,0.0244784669852508,0.00706122681059898,0.0162256412206522,0.023724663250519,0.0357375274868305,TRUE,0.7210309491472,0.0195118862661784,0.0170915850795221,0.0880335002619585,0.297887120808353,0.221641604708633
26,"recruitment_50",82,2,200,"correct","robust",0.990366466445682,FALSE,0.00732691022226991,TRUE,0.019387103915861,0.0267140141381309,0.0086505692051046,0.0138096660036649,0.0253895751640719,0.0481253079590055,TRUE,0.846985909082882,0.0343156419553406,0.0170915850795221,0.0880335002619585,0.428685238272515,0.389802085038407
26,"recruitment_50",2,2,0,"weak","none",NA,FALSE,0.0170915850795221,TRUE,0.019387103915861,0.0364786889953831,0.0232279765573852,0.0102367737084156,0.0306520765769064,0.098270273970374,TRUE,0.735818939600573,0.0880335002619585,0.0170915850795221,0.0880335002619585,1,1
26,"recruitment_50",72,2,50,"correct","robust",0.977320327434265,FALSE,0.00683779557122116,TRUE,0.019387103915861,0.0262248994870822,0.0143570323453763,0.00856202925683679,0.0228876127690089,0.0646290501484156,TRUE,0.476268034140305,0.0560670208915788,0.0170915850795221,0.0880335002619585,0.400067959724444,0.63688278581156
26,"recruitment_80",12,2,50,"correct","full",NA,FALSE,0.0101127057151674,TRUE,0.183939720585721,0.194052426300889,0.0525343335812391,0.112517822951804,0.186238745516479,0.311299861143881,TRUE,0.192497078116144,0.198782038192077,0.0461828154094208,0.279031890706341,0.218971182798537,0.712398993852926
26,"recruitment_80",42,2,50,"biased","full",NA,FALSE,0.083430588715674,TRUE,0.183939720585721,0.267370309301395,0.0508182397812951,0.179333826939526,0.262108014522617,0.379875592831882,TRUE,1.6417449536767,0.200541765892356,0.0461828154094208,0.279031890706341,1.80652885658969,0.718705540734808
26,"recruitment_80",112,2,200,"biased","robust",0.0655864003510736,FALSE,0.0550550468505554,TRUE,0.183939720585721,0.238994767436277,0.076149809255197,0.123227440423946,0.223367563487854,0.411120642768983,TRUE,0.722983384844106,0.287893202345037,0.0461828154094208,0.279031890706341,1.19211109938795,1.03175734363647
26,"recruitment_80",102,2,50,"biased","robust",0.979096123052481,FALSE,0.0817064140476385,TRUE,0.183939720585721,0.26564613463336,0.0520428763477212,0.181155897672102,0.260162142933957,0.380678131286782,TRUE,1.56998267162872,0.19952223361468,0.0461828154094208,0.279031890706341,1.76919517191174,0.715051720825207
26,"recruitment_80",32,2,800,"correct","full",NA,FALSE,0.0159321841514924,TRUE,0.183939720585721,0.199871904737214,0.0179043075764653,0.167655491252547,0.198706632629996,0.23911085434045,TRUE,0.889852013737456,0.0714553630879025,0.0461828154094208,0.279031890706341,0.344980790154306,0.256083141274714
26,"recruitment_80",92,2,800,"correct","robust",0.972751895218343,FALSE,0.0171910689700785,TRUE,0.183939720585721,0.2011307895558,0.0230796502956627,0.167516976227661,0.199163177468056,0.241645119816161,TRUE,0.744858295071706,0.0741281435884999,0.0461828154094208,0.279031890706341,0.372239518480542,0.265661904812572
26,"recruitment_80",122,2,800,"biased","robust",0.930996321256113,FALSE,0.098646888847244,TRUE,0.183939720585721,0.282586609432965,0.0296852477667724,0.209331480120237,0.285144701186934,0.333856752633413,FALSE,3.3230946772714,0.124525272513176,0.0461828154094208,0.279031890706341,2.13600855583874,0.446276130652854
26,"recruitment_80",52,2,200,"biased","full",NA,FALSE,0.173715403216045,TRUE,0.183939720585721,0.357655123801767,0.0348878922825915,0.291518830374736,0.357170153052033,0.42994304238184,FALSE,4.97924614674204,0.138424212007103,0.0461828154094208,0.279031890706341,3.76147278324242,0.496087424475735
26,"recruitment_80",22,2,200,"correct","full",NA,FALSE,0.0215429355673495,TRUE,0.183939720585721,0.205482656153071,0.0322155237295646,0.148842460910071,0.203831029270045,0.272462774443133,TRUE,0.668712877313222,0.123620313533062,0.0461828154094208,0.279031890706341,0.466470815526656,0.443032920789555
